#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 01 03 05 30 00 1 2747.845
2022 01 03 05 45 00 1 2747.797
2022 01 03 06 00 00 1 2747.734
2022 01 03 06 15 00 1 2747.653
2022 01 03 06 30 00 1 2747.562
2022 01 03 06 45 00 1 2747.459
2022 01 03 07 00 00 1 2747.348
2022 01 03 07 15 00 1 2747.224
2022 01 03 07 30 00 1 2747.094
2022 01 03 07 45 00 1 2746.956
2022 01 03 08 00 00 1 2746.814
2022 01 03 08 15 00 1 2746.667
2022 01 03 08 30 00 1 2746.519
2022 01 03 08 45 00 1 2746.372
2022 01 03 09 00 00 1 2746.230
2022 01 03 09 15 00 1 2746.094
2022 01 03 09 30 00 1 2745.964
2022 01 03 09 45 00 1 2745.843
2022 01 03 10 00 00 1 2745.731
2022 01 03 10 15 00 1 2745.634
2022 01 03 10 30 00 1 2745.551
2022 01 03 10 45 00 1 2745.482
2022 01 03 11 00 00 1 2745.431
2022 01 03 11 15 00 1 2745.396
2022 01 03 11 30 00 1 2745.380
2022 01 03 11 45 00 1 2745.379
2022 01 03 12 00 00 1 2745.398
2022 01 03 12 15 00 1 2745.437
2022 01 03 12 30 00 1 2745.494
2022 01 03 12 45 00 1 2745.565
2022 01 03 13 00 00 1 2745.652
2022 01 03 13 15 00 1 2745.756
2022 01 03 13 30 00 1 2745.872
2022 01 03 13 45 00 1 2746.000
2022 01 03 14 00 00 1 2746.140
2022 01 03 14 15 00 1 2746.291
2022 01 03 14 30 00 1 2746.445
2022 01 03 14 45 00 1 2746.604
2022 01 03 15 00 00 1 2746.765
2022 01 03 15 15 00 1 2746.925
2022 01 03 15 30 00 1 2747.082
2022 01 03 15 45 00 1 2747.236
2022 01 03 16 00 00 1 2747.384
2022 01 03 16 15 00 1 2747.522
2022 01 03 16 30 00 1 2747.655
2022 01 03 16 45 00 1 2747.777
2022 01 03 17 00 00 1 2747.887
2022 01 03 17 15 00 1 2747.984
2022 01 03 17 30 00 1 2748.067
2022 01 03 17 45 00 1 2748.133
2022 01 03 18 00 00 1 2748.185
2022 01 03 18 15 00 1 2748.220
2022 01 03 18 30 00 1 2748.241
2022 01 03 18 45 00 1 2748.250
2022 01 03 19 00 00 1 2748.245
2022 01 03 19 15 00 1 2748.225
2022 01 03 19 30 00 1 2748.195
2022 01 03 19 45 00 1 2748.150
2022 01 03 20 00 00 1 2748.094
2022 01 03 20 15 00 1 2748.030
2022 01 03 20 30 00 1 2747.959
2022 01 03 20 45 00 1 2747.877
2022 01 03 21 00 00 1 2747.793
2022 01 03 21 15 00 1 2747.704
2022 01 03 21 30 00 1 2747.613
2022 01 03 21 45 00 1 2747.524
