#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 01 00 00 999 99.0 99.0  2.65 11.76  9.07 287 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 00 30 999 99.0 99.0  2.46 14.29  9.06 290 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 01 00 999 99.0 99.0  2.59 13.33  9.17 295 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 01 30 999 99.0 99.0  2.52 11.76  9.16 292 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 02 00 999 99.0 99.0  2.72 25.00  9.81 283 9999.0 999.0  11.5 999.0 99.0 99.00
2020 01 01 02 30 999 99.0 99.0  2.72 13.33  9.45 295 9999.0 999.0  11.5 999.0 99.0 99.00
2020 01 01 03 00 999 99.0 99.0  2.68 12.50  9.51 294 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 03 30 999 99.0 99.0  2.91 12.50 10.26 295 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 04 00 999 99.0 99.0  2.84 11.11  9.82 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 04 30 999 99.0 99.0  3.17 22.22 10.94 283 9999.0 999.0  11.2 999.0 99.0 99.00
2020 01 01 05 00 999 99.0 99.0  3.04 22.22 11.33 284 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 05 30 999 99.0 99.0  3.17 22.22 10.69 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 06 00 999 99.0 99.0  3.04 22.22 10.45 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 06 30 999 99.0 99.0  3.16 22.22 10.92 290 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 07 00 999 99.0 99.0  3.43 22.22 11.28 290 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 07 30 999 99.0 99.0  3.33 22.22 11.95 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 08 00 999 99.0 99.0  3.44 22.22 12.07 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 08 30 999 99.0 99.0  3.32 22.22 12.14 291 9999.0 999.0  11.1 999.0 99.0 99.00
2020 01 01 09 00 999 99.0 99.0  3.28 22.22 12.23 287 9999.0 999.0  11.2 999.0 99.0 99.00
2020 01 01 09 30 999 99.0 99.0  3.50 22.22 13.59 288 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 10 00 999 99.0 99.0  3.45 22.22 13.40 284 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 10 30 999 99.0 99.0  3.51 20.00 14.07 291 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 11 00 999 99.0 99.0  3.50 20.00 13.20 281 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 11 30 999 99.0 99.0  3.99 20.00 13.22 285 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 12 00 999 99.0 99.0  3.61 20.00 13.34 288 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 12 30 999 99.0 99.0  3.81 20.00 13.24 284 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 13 00 999 99.0 99.0  4.28 20.00 14.10 288 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 13 30 999 99.0 99.0  3.66 22.22 12.95 284 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 14 00 999 99.0 99.0  4.46 20.00 14.36 287 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 14 30 999 99.0 99.0  3.82 20.00 13.33 283 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 15 00 999 99.0 99.0  4.14 20.00 13.11 283 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 15 30 999 99.0 99.0  4.39 20.00 14.05 284 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 16 00 999 99.0 99.0  4.37 20.00 12.82 285 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 16 30 999 99.0 99.0  4.88 20.00 13.72 284 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 17 00 999 99.0 99.0  4.84 20.00 12.56 285 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 17 30 999 99.0 99.0  4.68 20.00 12.18 283 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 18 00 999 99.0 99.0  4.87 20.00 12.54 280 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 18 30 999 99.0 99.0  4.41 20.00 12.10 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 19 00 999 99.0 99.0  3.85 18.18 11.51 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 01 19 30 999 99.0 99.0  4.50 18.18 12.29 290 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 20 00 999 99.0 99.0  3.86 20.00 11.30 292 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 20 30 999 99.0 99.0  3.87 18.18 11.29 287 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 21 00 999 99.0 99.0  4.28 18.18 11.46 292 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 21 30 999 99.0 99.0  4.25 18.18 11.57 284 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 22 00 999 99.0 99.0  3.91 12.50 11.42 297 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 22 30 999 99.0 99.0  4.13 18.18 11.58 292 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 01 23 00 999 99.0 99.0  4.00 18.18 11.93 285 9999.0 999.0  11.5 999.0 99.0 99.00
2020 01 01 23 30 999 99.0 99.0  3.55 20.00 11.13 291 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 02 00 00 999 99.0 99.0  4.04 18.18 11.59 288 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 02 00 30 999 99.0 99.0  3.94 18.18 11.21 283 9999.0 999.0  11.5 999.0 99.0 99.00
2020 01 02 01 00 999 99.0 99.0  4.61 18.18 11.92 290 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 01 30 999 99.0 99.0  4.43 18.18 12.71 283 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 02 00 999 99.0 99.0  4.24 20.00 11.75 284 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 02 02 30 999 99.0 99.0  4.46 18.18 12.31 278 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 02 03 00 999 99.0 99.0  4.31 18.18 11.53 288 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 02 03 30 999 99.0 99.0  4.42 18.18 11.69 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 04 00 999 99.0 99.0  4.62 11.76 11.72 291 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 04 30 999 99.0 99.0  4.43 18.18 11.51 277 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 05 00 999 99.0 99.0  4.02 18.18 11.39 283 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 05 30 999 99.0 99.0  4.68 18.18 11.58 280 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 06 00 999 99.0 99.0  4.68 18.18 11.64 285 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 02 06 30 999 99.0 99.0  4.54 18.18 12.33 285 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 07 00 999 99.0 99.0  3.71 18.18 10.62 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 07 30 999 99.0 99.0  4.27 18.18 11.65 288 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 08 00 999 99.0 99.0  4.24 18.18 11.96 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 08 30 999 99.0 99.0  4.34 18.18 12.00 281 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 09 00 999 99.0 99.0  4.20 18.18 11.40 291 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 09 30 999 99.0 99.0  4.28 18.18 11.91 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 10 00 999 99.0 99.0  4.51 16.67 12.19 292 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 10 30 999 99.0 99.0  3.93 16.67 11.59 290 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 11 00 999 99.0 99.0  3.87 14.29 11.67 297 9999.0 999.0  11.3 999.0 99.0 99.00
2020 01 02 11 30 999 99.0 99.0  3.94 18.18 11.77 288 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 02 12 00 999 99.0 99.0  3.98 16.67 12.11 290 9999.0 999.0  11.4 999.0 99.0 99.00
2020 01 02 12 30 999 99.0 99.0  3.96 16.67 12.16 284 9999.0 999.0  11.5 999.0 99.0 99.00
2020 01 02 13 00 999 99.0 99.0  3.97 18.18 11.95 290 9999.0 999.0  11.5 999.0 99.0 99.00
2020 01 02 13 30 999 99.0 99.0  4.12 15.38 11.80 292 9999.0 999.0  11.5 999.0 99.0 99.00
2020 01 02 14 00 999 99.0 99.0  4.14 18.18 11.91 280 9999.0 999.0  11.5 999.0 99.0 99.00
2020 01 02 14 30 999 99.0 99.0  4.24 18.18 12.16 281 9999.0 999.0  11.4 999.0 99.0 99.00
