#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 01 01 00 26 999 99.0 99.0  0.85 15.38  8.21 244 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 00 56 999 99.0 99.0  0.90 14.29  8.58 235 9999.0 999.0  15.3 999.0 99.0 99.00
2023 01 01 01 26 999 99.0 99.0  0.95 11.76  9.05 260 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 01 56 999 99.0 99.0  0.91 15.38  8.83 247 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 02 26 999 99.0 99.0  0.87 11.11  8.15 260 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 02 56 999 99.0 99.0  0.96 11.11  8.19 264 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 03 26 999 99.0 99.0  1.00 11.76  7.82 257 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 03 56 999 99.0 99.0  0.99  9.88  6.86 261 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 04 26 999 99.0 99.0  1.06 11.76  6.98 266 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 04 56 999 99.0 99.0  1.02 11.76  7.31 263 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 05 26 999 99.0 99.0  1.03 14.29  6.52 249 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 05 56 999 99.0 99.0  1.15 14.29  6.34 236 9999.0 999.0  15.2 999.0 99.0 99.00
2023 01 01 06 26 999 99.0 99.0  1.30 11.76  5.67 264 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 01 06 56 999 99.0 99.0  1.26 13.33  5.10 247 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 01 07 26 999 99.0 99.0  1.37 11.76  5.31 271 9999.0 999.0  15.0 999.0 99.0 99.00
2023 01 01 07 56 999 99.0 99.0  1.47 12.50  5.24 267 9999.0 999.0  15.0 999.0 99.0 99.00
2023 01 01 08 26 999 99.0 99.0  1.55 15.38  5.29 260 9999.0 999.0  15.0 999.0 99.0 99.00
2023 01 01 08 56 999 99.0 99.0  1.51 15.38  4.90 257 9999.0 999.0  15.1 999.0 99.0 99.00
2023 01 01 09 26 999 99.0 99.0  1.64 14.29  5.17 256 9999.0 999.0  15.2 999.0 99.0 99.00
