#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 01 00 26 999 99.0 99.0  2.34 16.67  7.56 273 9999.0 999.0  14.5 999.0 99.0 99.00
2021 01 01 00 56 999 99.0 99.0  2.25 16.67  7.40 271 9999.0 999.0  14.5 999.0 99.0 99.00
2021 01 01 01 26 999 99.0 99.0  2.18 16.67  7.79 269 9999.0 999.0  14.5 999.0 99.0 99.00
2021 01 01 01 56 999 99.0 99.0  1.99 18.18  7.51 266 9999.0 999.0  14.4 999.0 99.0 99.00
2021 01 01 02 26 999 99.0 99.0  2.19 16.67  7.97 271 9999.0 999.0  14.4 999.0 99.0 99.00
2021 01 01 02 56 999 99.0 99.0  1.96 16.67  7.74 277 9999.0 999.0  14.4 999.0 99.0 99.00
2021 01 01 03 26 999 99.0 99.0  2.06 16.67  8.14 274 9999.0 999.0  14.4 999.0 99.0 99.00
2021 01 01 03 56 999 99.0 99.0  1.96 15.38  8.24 276 9999.0 999.0  14.4 999.0 99.0 99.00
2021 01 01 04 26 999 99.0 99.0  2.07 16.67  8.10 274 9999.0 999.0  14.4 999.0 99.0 99.00
2021 01 01 04 56 999 99.0 99.0  2.00 16.67  8.13 273 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 05 26 999 99.0 99.0  2.12 15.38  7.94 274 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 05 56 999 99.0 99.0  2.20 16.67  8.46 273 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 06 26 999 99.0 99.0  2.02 18.18  8.08 267 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 06 56 999 99.0 99.0  2.24 15.38  7.90 276 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 07 26 999 99.0 99.0  2.05 16.67  8.07 271 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 07 56 999 99.0 99.0  2.07 18.18  8.02 270 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 08 26 999 99.0 99.0  1.97 15.38  7.97 271 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 08 56 999 99.0 99.0  1.87 16.67  7.84 273 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 09 26 999 99.0 99.0  1.86 16.67  8.02 269 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 09 56 999 99.0 99.0  1.85 16.67  7.99 270 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 10 26 999 99.0 99.0  1.86 16.67  8.31 270 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 10 56 999 99.0 99.0  1.92 16.67  8.66 269 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 11 26 999 99.0 99.0  1.81 16.67  8.59 273 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 11 56 999 99.0 99.0  1.72 16.67  8.17 274 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 12 26 999 99.0 99.0  1.82 18.18  9.13 269 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 12 56 999 99.0 99.0  1.76 16.67  8.40 277 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 13 26 999 99.0 99.0  1.57 16.67  8.18 271 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 13 56 999 99.0 99.0  1.69 16.67  8.56 270 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 14 26 999 99.0 99.0  1.67 16.67  8.69 273 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 14 56 999 99.0 99.0  1.72 16.67  8.49 276 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 15 26 999 99.0 99.0  1.74 16.67  9.05 276 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 15 56 999 99.0 99.0  1.81 16.67  8.88 270 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 16 26 999 99.0 99.0  1.86 15.38  9.09 273 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 16 56 999 99.0 99.0  1.93 15.38  9.02 277 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 17 26 999 99.0 99.0  1.99 16.67  9.52 274 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 17 56 999 99.0 99.0  2.09 15.38 10.03 270 9999.0 999.0  14.3 999.0 99.0 99.00
2021 01 01 18 26 999 99.0 99.0  1.88 15.38  9.50 274 9999.0 999.0  14.4 999.0 99.0 99.00
2021 01 01 18 56 999 99.0 99.0  1.90 15.38  9.51 276 9999.0 999.0  14.5 999.0 99.0 99.00
2021 01 01 19 26 999 99.0 99.0  1.87 16.67 10.06 270 9999.0 999.0  14.6 999.0 99.0 99.00
2021 01 01 19 56 999 99.0 99.0  1.87 15.38 10.43 271 9999.0 999.0  14.7 999.0 99.0 99.00
2021 01 01 20 26 999 99.0 99.0  1.75 15.38  9.87 273 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 20 56 999 99.0 99.0  1.82 16.67 10.09 271 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 01 21 26 999 99.0 99.0  1.73 16.67  9.34 274 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 01 21 56 999 99.0 99.0  1.72 15.38  9.90 271 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 01 22 26 999 99.0 99.0  1.68 14.29  9.77 273 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 01 22 56 999 99.0 99.0  1.62 15.38  9.80 273 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 01 23 26 999 99.0 99.0  1.61 15.38  9.94 269 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 01 23 56 999 99.0 99.0  1.54 15.38  9.87 271 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 02 00 26 999 99.0 99.0  1.47 15.38  9.55 270 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 02 00 56 999 99.0 99.0  1.52 14.29  9.77 273 9999.0 999.0  14.9 999.0 99.0 99.00
