#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2019 01 03 13 45 00 1 5726.715
2019 01 03 14 00 00 1 5726.753
2019 01 03 14 15 00 1 5726.795
2019 01 03 14 30 00 1 5726.837
2019 01 03 14 45 00 1 5726.882
2019 01 03 15 00 00 1 5726.924
2019 01 03 15 15 00 1 5726.967
2019 01 03 15 30 00 1 5727.010
2019 01 03 15 45 00 1 5727.045
2019 01 03 16 00 00 1 5727.081
2019 01 03 16 15 00 1 5727.112
2019 01 03 16 30 00 1 5727.143
2019 01 03 16 45 00 1 5727.166
2019 01 03 17 00 00 1 5727.185
2019 01 03 17 15 00 1 5727.203
2019 01 03 17 30 00 1 5727.216
2019 01 03 17 45 00 1 5727.229
2019 01 03 18 00 00 1 5727.236
2019 01 03 18 15 00 1 5727.241
2019 01 03 18 30 00 1 5727.244
2019 01 03 18 45 00 1 5727.242
2019 01 03 19 00 00 1 5727.243
2019 01 03 19 15 00 1 5727.241
2019 01 03 19 30 00 1 5727.236
2019 01 03 19 45 00 1 5727.230
2019 01 03 20 00 00 1 5727.225
2019 01 03 20 15 00 1 5727.219
2019 01 03 20 30 00 1 5727.211
2019 01 03 20 45 00 1 5727.202
2019 01 03 21 00 00 1 5727.190
2019 01 03 21 15 00 1 5727.182
2019 01 03 21 30 00 1 5727.173
2019 01 03 21 45 00 1 5727.164
2019 01 03 22 00 00 1 5727.155
2019 01 03 22 15 00 1 5727.152
2019 01 03 22 30 00 1 5727.150
2019 01 03 22 45 00 1 5727.152
2019 01 03 23 00 00 1 5727.157
2019 01 03 23 15 00 1 5727.162
2019 01 03 23 30 00 1 5727.169
2019 01 03 23 45 00 1 5727.178
2019 01 04 00 00 00 1 5727.190
2019 01 04 00 15 00 1 5727.201
2019 01 04 00 30 00 1 5727.215
2019 01 04 00 45 00 1 5727.230
2019 01 04 01 00 00 1 5727.246
2019 01 04 01 15 00 1 5727.259
2019 01 04 01 30 00 1 5727.272
2019 01 04 01 45 00 1 5727.287
2019 01 04 02 00 00 1 5727.305
2019 01 04 02 15 00 1 5727.321
2019 01 04 02 30 00 1 5727.335
2019 01 04 02 45 00 1 5727.349
2019 01 04 03 00 00 1 5727.363
2019 01 04 03 15 00 1 5727.374
2019 01 04 03 30 00 1 5727.385
2019 01 04 03 45 00 1 5727.389
2019 01 04 04 00 00 1 5727.392
2019 01 04 04 15 00 1 5727.388
2019 01 04 04 30 00 1 5727.384
2019 01 04 04 45 00 1 5727.375
2019 01 04 05 00 00 1 5727.364
2019 01 04 05 15 00 1 5727.348
2019 01 04 05 30 00 1 5727.329
2019 01 04 05 45 00 1 5727.305
2019 01 04 06 00 00 1 5727.277
2019 01 04 06 15 00 1 5727.244
2019 01 04 06 30 00 1 5727.205
2019 01 04 06 45 00 1 5727.166
2019 01 04 07 00 00 1 5727.123
2019 01 04 07 15 00 1 5727.079
2019 01 04 07 30 00 1 5727.032
2019 01 04 07 45 00 1 5726.984
2019 01 04 08 00 00 1 5726.931
2019 01 04 08 15 00 1 5726.877
2019 01 04 08 30 00 1 5726.827
2019 01 04 08 45 00 1 5726.782
2019 01 04 09 00 00 1 5726.733
2019 01 04 09 15 00 1 5726.689
2019 01 04 09 30 00 1 5726.647
2019 01 04 09 45 00 1 5726.609
2019 01 04 10 00 00 1 5726.575
2019 01 04 10 15 00 1 5726.542
2019 01 04 10 30 00 1 5726.517
2019 01 04 10 45 00 1 5726.494
2019 01 04 11 00 00 1 5726.474
2019 01 04 11 15 00 1 5726.457
2019 01 04 11 30 00 1 5726.446
2019 01 04 11 45 00 1 5726.441
2019 01 04 12 00 00 1 5726.439
2019 01 04 12 15 00 1 5726.447
2019 01 04 12 30 00 1 5726.456
2019 01 04 12 45 00 1 5726.471
2019 01 04 13 00 00 1 5726.491
2019 01 04 13 15 00 1 5726.515
2019 01 04 13 30 00 1 5726.548
2019 01 04 13 45 00 1 5726.584
2019 01 04 14 00 00 1 5726.626
2019 01 04 14 15 00 1 5726.669
2019 01 04 14 30 00 1 5726.714
2019 01 04 14 45 00 1 5726.761
2019 01 04 15 00 00 1 5726.811
2019 01 04 15 15 00 1 5726.863
2019 01 04 15 30 00 1 5726.910
2019 01 04 15 45 00 1 5726.959
2019 01 04 16 00 00 1 5727.003
2019 01 04 16 15 00 1 5727.045
2019 01 04 16 30 00 1 5727.086
2019 01 04 16 45 00 1 5727.123
2019 01 04 17 00 00 1 5727.155
2019 01 04 17 15 00 1 5727.184
2019 01 04 17 30 00 1 5727.208
2019 01 04 17 45 00 1 5727.227
2019 01 04 18 00 00 1 5727.249
2019 01 04 18 15 00 1 5727.264
2019 01 04 18 30 00 1 5727.278
2019 01 04 18 45 00 1 5727.286
2019 01 04 19 00 00 1 5727.293
2019 01 04 19 15 00 1 5727.293
2019 01 04 19 30 00 1 5727.295
2019 01 04 19 45 00 1 5727.291
2019 01 04 20 00 00 1 5727.283
2019 01 04 20 15 00 1 5727.275
2019 01 04 20 30 00 1 5727.265
2019 01 04 20 45 00 1 5727.252
2019 01 04 21 00 00 1 5727.235
2019 01 04 21 15 00 1 5727.223
2019 01 04 21 30 00 1 5727.194
2019 01 04 21 45 00 1 5727.191
2019 01 04 22 00 00 1 5727.185
2019 01 04 22 15 00 1 5727.180
2019 01 04 22 30 00 1 5727.172
2019 01 04 22 45 00 1 5727.168
2019 01 04 23 00 00 1 5727.165
2019 01 04 23 15 00 1 5727.162
2019 01 04 23 30 00 1 5727.146
2019 01 04 23 45 00 1 5727.159
2019 01 05 00 00 00 1 5727.169
2019 01 05 00 15 00 1 5727.173
2019 01 05 00 30 00 1 5727.188
2019 01 05 00 45 00 1 5727.195
2019 01 05 01 00 00 1 5727.208
