#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 01 00 26 999 99.0 99.0  0.25 14.29  7.87  90 9999.0 999.0  23.1 999.0 99.0 99.00
2022 01 01 00 56 999 99.0 99.0  0.24 99.00  8.20 999 9999.0 999.0  23.0 999.0 99.0 99.00
2022 01 01 01 26 999 99.0 99.0  0.22 99.00  7.81 999 9999.0 999.0  23.0 999.0 99.0 99.00
2022 01 01 01 56 999 99.0 99.0  0.23 99.00  5.93 999 9999.0 999.0  23.0 999.0 99.0 99.00
2022 01 01 02 26 999 99.0 99.0  0.25 14.29  5.67  90 9999.0 999.0  22.9 999.0 99.0 99.00
2022 01 01 02 56 999 99.0 99.0  0.26 15.38  4.18  82 9999.0 999.0  22.9 999.0 99.0 99.00
2022 01 01 03 26 999 99.0 99.0  0.31 14.29  3.77  87 9999.0 999.0  22.9 999.0 99.0 99.00
2022 01 01 03 56 999 99.0 99.0  0.34 14.29  3.73  98 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 04 26 999 99.0 99.0  0.38 14.29  3.46  91 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 04 56 999 99.0 99.0  0.42 13.33  3.65  87 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 05 26 999 99.0 99.0  0.40  3.03  3.33 148 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 05 56 999 99.0 99.0  0.44  3.23  3.41 148 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 06 26 999 99.0 99.0  0.43 13.33  3.45  79 9999.0 999.0  22.9 999.0 99.0 99.00
2022 01 01 06 56 999 99.0 99.0  0.47  3.23  3.47 152 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 07 26 999 99.0 99.0  0.47  3.12  3.38 148 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 07 56 999 99.0 99.0  0.46 13.33  3.39  89 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 08 26 999 99.0 99.0  0.51  3.45  3.43 153 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 08 56 999 99.0 99.0  0.50 14.29  3.49  79 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 09 26 999 99.0 99.0  0.48  3.45  3.38 156 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 09 56 999 99.0 99.0  0.47  3.45  3.43 156 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 10 26 999 99.0 99.0  0.45  3.45  3.29 158 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 10 56 999 99.0 99.0  0.45 14.29  3.40  72 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 11 26 999 99.0 99.0  0.44 12.50  3.36  93 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 11 56 999 99.0 99.0  0.45  3.57  3.30 151 9999.0 999.0  22.7 999.0 99.0 99.00
2022 01 01 12 26 999 99.0 99.0  0.48 14.29  3.46  82 9999.0 999.0  22.7 999.0 99.0 99.00
2022 01 01 12 56 999 99.0 99.0  0.48 13.33  3.39  73 9999.0 999.0  22.7 999.0 99.0 99.00
2022 01 01 13 26 999 99.0 99.0  0.49 14.29  3.63  82 9999.0 999.0  22.7 999.0 99.0 99.00
2022 01 01 13 56 999 99.0 99.0  0.48 14.29  3.55  86 9999.0 999.0  22.7 999.0 99.0 99.00
2022 01 01 14 26 999 99.0 99.0  0.45 14.29  3.44  80 9999.0 999.0  22.7 999.0 99.0 99.00
2022 01 01 14 56 999 99.0 99.0  0.44 13.33  3.61  80 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 15 26 999 99.0 99.0  0.42 13.33  3.48  94 9999.0 999.0  22.8 999.0 99.0 99.00
2022 01 01 15 56 999 99.0 99.0  0.40 12.50  3.48  89 9999.0 999.0  22.9 999.0 99.0 99.00
2022 01 01 16 26 999 99.0 99.0  0.38 13.33  3.57  93 9999.0 999.0  23.0 999.0 99.0 99.00
2022 01 01 16 56 999 99.0 99.0  0.36 13.33  4.05  83 9999.0 999.0  23.1 999.0 99.0 99.00
2022 01 01 17 26 999 99.0 99.0  0.35 13.33  3.82  96 9999.0 999.0  23.4 999.0 99.0 99.00
2022 01 01 17 56 999 99.0 99.0  0.34 13.33  4.04  90 9999.0 999.0  23.4 999.0 99.0 99.00
2022 01 01 18 26 999 99.0 99.0  0.32 13.33  3.92  84 9999.0 999.0  23.4 999.0 99.0 99.00
2022 01 01 18 56 999 99.0 99.0  0.33 13.33  3.64  83 9999.0 999.0  23.4 999.0 99.0 99.00
2022 01 01 19 26 999 99.0 99.0  0.33 12.50  3.78  83 9999.0 999.0  23.4 999.0 99.0 99.00
