#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 01 00 00 999 99.0 99.0  0.47 15.38  5.65  80 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 00 30 999 99.0 99.0  0.48  7.69  5.49  99 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 01 00 999 99.0 99.0  0.44  6.25  5.45  80 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 01 30 999 99.0 99.0  0.45 14.29  5.81  81 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 02 00 999 99.0 99.0  0.41  7.14  5.75  95 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 02 30 999 99.0 99.0  0.42  7.69  5.85  88 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 03 00 999 99.0 99.0  0.41 15.38  5.89  83 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 03 30 999 99.0 99.0  0.41 15.38  5.99  83 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 04 00 999 99.0 99.0  0.39 15.38  5.80  80 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 04 30 999 99.0 99.0  0.42 15.38  5.92  83 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 05 00 999 99.0 99.0  0.38 14.29  5.49  69 9999.0 999.0  20.9 999.0 99.0 99.00
2020 01 01 05 30 999 99.0 99.0  0.39 14.29  5.48  74 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 06 00 999 99.0 99.0  0.42 15.38  4.60  85 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 06 30 999 99.0 99.0  0.42 15.38  4.30  77 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 07 00 999 99.0 99.0  0.42 14.29  4.23  88 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 07 30 999 99.0 99.0  0.40 14.29  3.97  81 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 08 00 999 99.0 99.0  0.41  7.69  4.24  94 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 08 30 999 99.0 99.0  0.38 14.29  4.36  69 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 09 00 999 99.0 99.0  0.36  8.33  4.54  95 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 09 30 999 99.0 99.0  0.37 15.38  4.98  73 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 10 00 999 99.0 99.0  0.39 15.38  4.84  81 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 10 30 999 99.0 99.0  0.41 14.29  3.94  98 9999.0 999.0  20.8 999.0 99.0 99.00
2020 01 01 11 00 999 99.0 99.0  0.42 14.29  4.05  83 9999.0 999.0  20.8 999.0 99.0 99.00
