#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 01 00 26 999 99.0 99.0  1.61  6.67  5.62 266 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 00 56 999 99.0 99.0  1.49 16.67  5.43 259 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 01 26 999 99.0 99.0  1.49 16.67  5.46 259 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 01 56 999 99.0 99.0  1.46 18.18  5.56 263 9999.0 999.0  14.8 999.0 99.0 99.00
2021 01 01 02 26 999 99.0 99.0  1.52 18.18  5.56 255 9999.0 999.0  14.8 999.0 99.0 99.00
2021 01 01 02 56 999 99.0 99.0  1.53 18.18  5.59 262 9999.0 999.0  14.8 999.0 99.0 99.00
2021 01 01 03 26 999 99.0 99.0  1.51 16.67  5.52 257 9999.0 999.0  14.8 999.0 99.0 99.00
2021 01 01 03 56 999 99.0 99.0  1.46 16.67  5.63 249 9999.0 999.0  14.8 999.0 99.0 99.00
2021 01 01 04 26 999 99.0 99.0  1.39 16.67  5.72 260 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 05 26 999 99.0 99.0  1.50 16.67  5.49 259 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 05 56 999 99.0 99.0  1.48 16.67  5.52 267 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 06 26 999 99.0 99.0  1.48 16.67  5.45 255 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 06 56 999 99.0 99.0  1.42  5.88  5.34 269 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 07 26 999 99.0 99.0  1.38 16.67  5.46 267 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 07 56 999 99.0 99.0  1.36 16.67  5.52 273 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 08 26 999 99.0 99.0  1.38 16.67  5.44 266 9999.0 999.0  14.9 999.0 99.0 99.00
2021 01 01 08 56 999 99.0 99.0  1.33 16.67  5.46 256 9999.0 999.0  14.8 999.0 99.0 99.00
2021 01 01 09 26 999 99.0 99.0  1.27 16.67  5.64 262 9999.0 999.0  14.8 999.0 99.0 99.00
2021 01 01 09 56 999 99.0 99.0  1.18 15.38  5.23 252 9999.0 999.0  14.9 999.0 99.0 99.00
