#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 01 00 26 999 99.0 99.0  1.01 11.76  7.96 263 9999.0 999.0  15.8 999.0 99.0 99.00
2020 01 01 00 56 999 99.0 99.0  0.93  9.88  7.25 257 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 01 26 999 99.0 99.0  0.97 16.67  7.40 249 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 01 56 999 99.0 99.0  0.92 13.33  6.27 260 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 02 26 999 99.0 99.0  1.04 14.29  6.34 256 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 02 56 999 99.0 99.0  1.00 15.38  6.19 247 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 03 26 999 99.0 99.0  0.99 12.50  5.92 251 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 03 56 999 99.0 99.0  0.97 13.33  5.75 264 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 04 26 999 99.0 99.0  1.05 14.29  5.89 249 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 04 56 999 99.0 99.0  1.06 12.50  6.17 257 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 05 26 999 99.0 99.0  1.02 12.50  5.54 263 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 05 56 999 99.0 99.0  1.11 14.29  5.85 253 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 06 26 999 99.0 99.0  1.13 15.38  6.24 260 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 06 56 999 99.0 99.0  1.09 14.29  6.53 254 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 07 26 999 99.0 99.0  1.10 15.38  6.71 253 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 07 56 999 99.0 99.0  1.06 13.33  7.18 253 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 08 26 999 99.0 99.0  1.04 13.33  7.44 256 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 08 56 999 99.0 99.0  1.13 12.50  7.52 253 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 09 26 999 99.0 99.0  1.04 12.50  7.33 259 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 09 56 999 99.0 99.0  1.11 12.50  7.63 256 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 10 26 999 99.0 99.0  1.20 12.50  8.47 259 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 10 56 999 99.0 99.0  1.10 14.29  8.11 261 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 11 26 999 99.0 99.0  1.11 12.50  7.78 257 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 11 56 999 99.0 99.0  1.10 11.76  7.85 264 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 12 26 999 99.0 99.0  1.21 14.29  8.35 261 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 12 56 999 99.0 99.0  1.21 12.50  8.42 260 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 13 26 999 99.0 99.0  1.17 11.76  7.72 261 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 13 56 999 99.0 99.0  1.12 11.76  7.64 263 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 14 26 999 99.0 99.0  1.13 14.29  7.47 263 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 14 56 999 99.0 99.0  1.11 13.33  7.42 261 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 15 26 999 99.0 99.0  1.11  9.88  7.26 264 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 15 56 999 99.0 99.0  1.15 14.29  7.51 257 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 16 26 999 99.0 99.0  1.07 13.33  7.28 266 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 16 56 999 99.0 99.0  1.05 13.33  7.11 254 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 17 26 999 99.0 99.0  1.07 11.11  7.54 257 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 17 56 999 99.0 99.0  1.07 12.50  7.42 264 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 18 26 999 99.0 99.0  1.04 11.76  7.49 261 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 18 56 999 99.0 99.0  1.03 13.33  7.53 257 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 01 19 26 999 99.0 99.0  1.06 12.50  7.58 257 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 01 19 56 999 99.0 99.0  1.07 11.11  7.71 266 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 20 26 999 99.0 99.0  1.15 10.53  8.10 264 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 01 20 56 999 99.0 99.0  1.14 11.76  8.04 260 9999.0 999.0  15.8 999.0 99.0 99.00
2020 01 01 21 26 999 99.0 99.0  1.11 11.11  7.99 268 9999.0 999.0  15.8 999.0 99.0 99.00
2020 01 01 21 56 999 99.0 99.0  1.14 22.22  8.29 259 9999.0 999.0  15.9 999.0 99.0 99.00
2020 01 01 22 26 999 99.0 99.0  1.28 12.50  8.22 260 9999.0 999.0  15.9 999.0 99.0 99.00
2020 01 01 22 56 999 99.0 99.0  1.14 10.53  7.83 259 9999.0 999.0  15.8 999.0 99.0 99.00
2020 01 01 23 26 999 99.0 99.0  1.20 11.76  8.04 259 9999.0 999.0  15.8 999.0 99.0 99.00
2020 01 01 23 56 999 99.0 99.0  1.15 22.22  7.84 259 9999.0 999.0  15.7 999.0 99.0 99.00
2020 01 02 00 26 999 99.0 99.0  1.29 20.00  8.26 259 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 02 00 56 999 99.0 99.0  1.26 20.00  7.89 264 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 02 01 26 999 99.0 99.0  1.23 20.00  7.90 256 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 02 01 56 999 99.0 99.0  1.29 20.00  7.80 263 9999.0 999.0  15.6 999.0 99.0 99.00
2020 01 02 02 26 999 99.0 99.0  1.27 14.29  7.71 254 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 02 56 999 99.0 99.0  1.33 20.00  8.12 257 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 03 26 999 99.0 99.0  1.20 20.00  7.37 254 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 03 56 999 99.0 99.0  1.28 20.00  7.95 257 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 04 26 999 99.0 99.0  1.35 20.00  8.37 254 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 04 56 999 99.0 99.0  1.19 20.00  7.32 251 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 05 26 999 99.0 99.0  1.38 20.00  8.70 253 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 05 56 999 99.0 99.0  1.30 20.00  7.95 264 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 06 26 999 99.0 99.0  1.30 20.00  7.96 263 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 06 56 999 99.0 99.0  1.40 18.18  7.92 244 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 07 26 999 99.0 99.0  1.47 20.00  8.38 260 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 07 56 999 99.0 99.0  1.49 20.00  8.39 254 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 08 26 999 99.0 99.0  1.36 18.18  7.86 251 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 08 56 999 99.0 99.0  1.60 20.00  8.65 253 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 09 26 999 99.0 99.0  1.52 20.00  8.23 254 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 09 56 999 99.0 99.0  1.45 20.00  7.70 270 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 10 26 999 99.0 99.0  1.53 18.18  7.95 261 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 10 56 999 99.0 99.0  1.44 20.00  7.35 263 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 11 26 999 99.0 99.0  1.53 20.00  7.62 274 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 11 56 999 99.0 99.0  1.48 18.18  7.48 257 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 12 26 999 99.0 99.0  1.53 20.00  7.88 249 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 12 56 999 99.0 99.0  1.62 18.18  8.02 264 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 13 26 999 99.0 99.0  1.52 18.18  7.74 254 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 13 56 999 99.0 99.0  1.43 20.00  7.58 264 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 14 26 999 99.0 99.0  1.48 20.00  7.38 253 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 14 56 999 99.0 99.0  1.49 18.18  7.58 260 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 15 26 999 99.0 99.0  1.40 20.00  7.06 257 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 15 56 999 99.0 99.0  1.39 18.18  7.27 254 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 16 26 999 99.0 99.0  1.36 18.18  7.08 256 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 16 56 999 99.0 99.0  1.36 18.18  6.55 260 9999.0 999.0  15.5 999.0 99.0 99.00
2020 01 02 17 26 999 99.0 99.0  1.45 18.18  7.14 260 9999.0 999.0  15.5 999.0 99.0 99.00
