#YY,MM,DD,WVHT,ATMP,WTMP
2022,1,1,0.76,999.0,18.2
2022,1,1,0.73,999.0,18.3
2022,1,1,0.67,999.0,18.3
2022,1,1,0.71,999.0,18.3
2022,1,1,0.64,999.0,18.3
2022,1,1,0.69,999.0,18.3
2022,1,1,0.66,999.0,18.3
2022,1,1,0.67,999.0,18.2
2022,1,1,0.73,999.0,18.1
2022,1,1,0.7,999.0,18.0
2022,1,1,0.71,999.0,18.0
2022,1,1,0.7,999.0,18.0
2022,1,1,0.71,999.0,18.1
2022,1,1,0.77,999.0,18.1
2022,1,1,0.77,999.0,18.1
2022,1,1,0.79,999.0,18.0
2022,1,1,0.84,999.0,18.0
2022,1,1,0.84,999.0,18.1
2022,1,1,0.88,999.0,18.2
2022,1,1,0.97,999.0,18.3
2022,1,1,1.01,999.0,18.4
2022,1,1,1.08,999.0,18.4
2022,1,1,1.09,999.0,18.5
2022,1,1,1.23,999.0,18.5
2022,1,1,1.35,999.0,18.5
2022,1,1,1.23,999.0,18.5
2022,1,1,1.23,999.0,18.5
2022,1,1,1.27,999.0,18.3
2022,1,1,1.26,999.0,18.2
2022,1,1,1.26,999.0,18.0
2022,1,1,1.27,999.0,17.9
2022,1,1,1.24,999.0,17.9
2022,1,1,1.2,999.0,17.9
2022,1,1,1.22,999.0,17.9
2022,1,1,1.2,999.0,17.9
2022,1,1,1.35,999.0,17.9
2022,1,1,1.43,999.0,17.9
2022,1,1,1.48,999.0,17.9
2022,1,1,1.48,999.0,17.9
2022,1,1,1.43,999.0,18.0
2022,1,1,1.55,999.0,18.0
2022,1,1,1.51,999.0,18.0
2022,1,1,1.43,999.0,18.1
2022,1,1,1.37,999.0,18.2
2022,1,1,1.42,999.0,18.3
2022,1,1,1.41,999.0,18.3
2022,1,1,1.41,999.0,18.3
2022,1,1,1.47,999.0,18.3
2022,1,2,1.53,999.0,18.3
2022,1,2,1.4,999.0,18.3
2022,1,2,1.45,999.0,18.2
2022,1,2,1.51,999.0,18.2
2022,1,2,1.37,999.0,18.0
2022,1,2,1.43,999.0,17.9
2022,1,2,1.37,999.0,17.7
2022,1,2,1.54,999.0,17.5
2022,1,2,1.57,999.0,17.3
2022,1,2,1.67,999.0,17.2
2022,1,2,1.61,999.0,17.1
2022,1,2,1.59,999.0,17.1
2022,1,2,1.57,999.0,17.1
2022,1,2,1.59,999.0,17.1
2022,1,2,1.82,999.0,17.2
2022,1,2,1.71,999.0,17.4
2022,1,2,1.91,999.0,17.5
2022,1,2,1.94,999.0,17.7
2022,1,2,1.84,999.0,17.8
2022,1,2,1.93,999.0,17.9
2022,1,2,2.01,999.0,17.9
2022,1,2,1.86,999.0,17.9
2022,1,2,1.76,999.0,17.9
2022,1,2,2.0,999.0,17.9
2022,1,2,2.04,999.0,17.9
2022,1,2,2.06,999.0,17.9
2022,1,2,1.89,999.0,18.0
2022,1,2,1.95,999.0,18.0
2022,1,2,1.96,999.0,17.9
2022,1,2,1.96,999.0,17.7
2022,1,2,2.05,999.0,17.6
2022,1,2,1.95,999.0,17.4
2022,1,2,2.11,999.0,17.3
2022,1,2,2.19,999.0,17.2
2022,1,2,2.18,999.0,17.1
2022,1,2,2.12,999.0,17.1
2022,1,2,2.16,999.0,17.0
2022,1,2,2.06,999.0,17.0
2022,1,2,2.25,999.0,17.0
2022,1,2,2.12,999.0,17.1
2022,1,2,2.12,999.0,17.1
2022,1,2,2.05,999.0,17.2
2022,1,2,1.99,999.0,17.3
2022,1,2,1.89,999.0,17.3
2022,1,2,2.03,999.0,17.4
2022,1,2,1.99,999.0,17.4
2022,1,2,1.84,999.0,17.4
2022,1,2,1.75,999.0,17.4
2022,1,3,1.81,999.0,17.4
2022,1,3,1.63,999.0,17.4
2022,1,3,1.57,999.0,17.3
2022,1,3,1.6,999.0,17.4
2022,1,3,1.39,999.0,17.4
2022,1,3,1.36,999.0,17.4
2022,1,3,1.3,999.0,17.1
2022,1,3,1.37,999.0,16.8
2022,1,3,1.28,999.0,16.7
2022,1,3,1.36,999.0,16.6
2022,1,3,1.24,999.0,16.4
2022,1,3,1.19,999.0,16.3
2022,1,3,1.19,999.0,16.3
2022,1,3,1.25,999.0,16.3
2022,1,3,1.3,999.0,16.3
2022,1,3,1.27,999.0,16.4
2022,1,3,1.28,999.0,16.5
2022,1,3,1.35,999.0,16.7
2022,1,3,1.41,999.0,16.8
2022,1,3,1.6,999.0,16.9
2022,1,3,1.91,999.0,17.1
2022,1,3,2.0,999.0,17.2
2022,1,3,2.46,999.0,17.3
2022,1,3,2.76,999.0,17.4
2022,1,3,3.31,999.0,17.5
2022,1,3,3.71,999.0,17.7
2022,1,3,3.62,999.0,17.7
2022,1,3,3.92,999.0,17.7
2022,1,3,3.83,999.0,17.7
2022,1,3,3.75,999.0,17.7
2022,1,3,3.81,999.0,17.6
2022,1,3,3.92,999.0,17.4
2022,1,3,3.54,999.0,17.4
2022,1,3,3.46,999.0,17.2
2022,1,3,3.27,999.0,17.0
2022,1,3,3.36,999.0,16.8
2022,1,3,3.04,999.0,16.6
2022,1,3,2.89,999.0,16.3
2022,1,3,2.93,999.0,16.1
2022,1,3,2.95,999.0,15.7
2022,1,3,2.81,999.0,15.5
2022,1,3,2.48,999.0,15.5
2022,1,3,2.35,999.0,15.5
2022,1,3,2.33,999.0,15.8
2022,1,3,2.2,999.0,16.1
2022,1,3,2.02,999.0,16.3
2022,1,3,1.83,999.0,16.5
2022,1,3,1.73,999.0,16.6
2022,1,4,1.55,999.0,16.8
2022,1,4,1.49,999.0,16.9
2022,1,4,1.51,999.0,16.9
2022,1,4,1.45,999.0,16.9
2022,1,4,1.37,999.0,16.8
2022,1,4,1.33,999.0,16.7
2022,1,4,1.35,999.0,16.6
2022,1,4,1.3,999.0,16.4
2022,1,4,1.25,999.0,16.2
2022,1,4,1.02,999.0,16.0
2022,1,4,1.03,999.0,15.7
2022,1,4,1.02,999.0,15.7
2022,1,4,1.05,999.0,15.7
2022,1,4,1.04,999.0,15.7
2022,1,4,1.03,999.0,14.7
2022,1,4,1.11,999.0,14.6
2022,1,4,1.26,999.0,14.9
2022,1,4,1.35,999.0,14.8
2022,1,4,1.43,999.0,15.2
2022,1,4,1.59,999.0,15.5
2022,1,4,1.62,999.0,15.6
2022,1,4,1.61,999.0,14.7
2022,1,4,1.69,999.0,14.7
2022,1,4,1.67,999.0,14.5
2022,1,4,1.64,999.0,14.8
2022,1,4,1.7,999.0,14.9
2022,1,4,1.64,999.0,15.0
2022,1,4,1.67,999.0,15.2
2022,1,4,1.47,999.0,15.3
2022,1,4,1.46,999.0,15.4
2022,1,4,1.41,999.0,15.4
2022,1,4,1.32,999.0,15.3
2022,1,4,1.3,999.0,15.2
2022,1,4,1.25,999.0,15.0
2022,1,4,1.22,999.0,14.9
2022,1,4,1.17,999.0,15.0
2022,1,4,1.2,999.0,15.2
2022,1,4,1.11,999.0,15.3
2022,1,4,1.08,999.0,15.1
2022,1,4,1.09,999.0,14.5
2022,1,4,1.06,999.0,14.6
2022,1,4,1.02,999.0,14.6
2022,1,4,1.01,999.0,14.5
2022,1,4,1.06,999.0,14.5
2022,1,4,1.09,999.0,14.5
2022,1,4,1.1,999.0,14.5
2022,1,4,1.15,999.0,14.4
2022,1,4,1.18,999.0,14.4
2022,1,5,1.27,999.0,14.5
2022,1,5,1.27,999.0,14.5
2022,1,5,1.23,999.0,14.5
2022,1,5,1.25,999.0,14.5
2022,1,5,1.24,999.0,14.5
2022,1,5,1.22,999.0,14.5
2022,1,5,1.26,999.0,14.5
2022,1,5,1.24,999.0,14.5
2022,1,5,1.26,999.0,14.5
2022,1,5,1.16,999.0,14.5
2022,1,5,1.17,999.0,14.5
2022,1,5,1.17,999.0,14.5
2022,1,5,1.18,999.0,14.5
2022,1,5,1.08,999.0,14.5
2022,1,5,1.11,999.0,14.5
2022,1,5,1.09,999.0,14.5
2022,1,5,1.07,999.0,14.6
2022,1,5,1.09,999.0,14.7
2022,1,5,1.08,999.0,15.5
2022,1,5,1.09,999.0,15.7
2022,1,5,1.1,999.0,15.8
