#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2021 03 25 18 45 00 1 2747.271
2021 03 25 19 00 00 1 2747.203
2021 03 25 19 15 00 1 2747.133
2021 03 25 19 30 00 1 2747.067
2021 03 25 19 45 00 1 2747.004
2021 03 25 20 00 00 1 2746.946
2021 03 25 20 15 00 1 2746.890
2021 03 25 20 30 00 1 2746.843
2021 03 25 20 45 00 1 2746.802
2021 03 25 21 00 00 1 2746.767
2021 03 25 21 15 00 1 2746.739
2021 03 25 21 30 00 1 2746.720
2021 03 25 21 45 00 1 2746.713
2021 03 25 22 00 00 1 2746.713
2021 03 25 22 15 00 1 2746.723
2021 03 25 22 30 00 1 2746.740
2021 03 25 22 45 00 1 2746.764
2021 03 25 23 00 00 1 2746.795
2021 03 25 23 15 00 1 2746.833
2021 03 25 23 30 00 1 2746.876
2021 03 25 23 45 00 1 2746.926
2021 03 26 00 00 00 1 2746.979
2021 03 26 00 15 00 1 2747.034
2021 03 26 00 30 00 1 2747.091
2021 03 26 00 45 00 1 2747.149
2021 03 26 01 00 00 1 2747.203
2021 03 26 01 15 00 1 2747.256
2021 03 26 01 30 00 1 2747.306
2021 03 26 01 45 00 1 2747.353
2021 03 26 02 00 00 1 2747.395
2021 03 26 02 15 00 1 2747.430
2021 03 26 02 30 00 1 2747.458
2021 03 26 02 45 00 1 2747.479
2021 03 26 03 00 00 1 2747.493
2021 03 26 03 15 00 1 2747.498
2021 03 26 03 30 00 1 2747.492
2021 03 26 03 45 00 1 2747.475
2021 03 26 04 00 00 1 2747.452
2021 03 26 04 15 00 1 2747.420
2021 03 26 04 30 00 1 2747.379
2021 03 26 04 45 00 1 2747.328
2021 03 26 05 00 00 1 2747.272
2021 03 26 05 15 00 1 2747.207
2021 03 26 05 30 00 1 2747.137
2021 03 26 05 45 00 1 2747.059
2021 03 26 06 00 00 1 2746.977
2021 03 26 06 15 00 1 2746.894
2021 03 26 06 30 00 1 2746.807
2021 03 26 06 45 00 1 2746.717
2021 03 26 07 00 00 1 2746.629
2021 03 26 07 15 00 1 2746.544
2021 03 26 07 30 00 1 2746.460
2021 03 26 07 45 00 1 2746.381
2021 03 26 08 00 00 1 2746.307
2021 03 26 08 15 00 1 2746.239
2021 03 26 08 30 00 1 2746.180
2021 03 26 08 45 00 1 2746.130
2021 03 26 09 00 00 1 2746.090
2021 03 26 09 15 00 1 2746.060
2021 03 26 09 30 00 1 2746.043
2021 03 26 09 45 00 1 2746.037
2021 03 26 10 00 00 1 2746.042
2021 03 26 10 15 00 1 2746.060
2021 03 26 10 30 00 1 2746.090
2021 03 26 10 45 00 1 2746.132
2021 03 26 11 00 00 1 2746.186
2021 03 26 11 15 00 1 2746.252
2021 03 26 11 30 00 1 2746.328
2021 03 26 11 45 00 1 2746.412
2021 03 26 12 00 00 1 2746.503
2021 03 26 12 15 00 1 2746.601
2021 03 26 12 30 00 1 2746.705
2021 03 26 12 45 00 1 2746.812
2021 03 26 13 00 00 1 2746.921
2021 03 26 13 15 00 1 2747.029
2021 03 26 13 30 00 1 2747.140
2021 03 26 13 45 00 1 2747.247
2021 03 26 14 00 00 1 2747.349
2021 03 26 14 15 00 1 2747.445
2021 03 26 14 30 00 1 2747.537
2021 03 26 14 45 00 1 2747.619
2021 03 26 15 00 00 1 2747.691
2021 03 26 15 15 00 1 2747.754
2021 03 26 15 30 00 1 2747.807
2021 03 26 15 45 00 1 2747.848
2021 03 26 16 00 00 1 2747.873
2021 03 26 16 15 00 1 2747.891
2021 03 26 16 30 00 1 2747.895
2021 03 26 16 45 00 1 2747.886
2021 03 26 17 00 00 1 2747.864
2021 03 26 17 15 00 1 2747.831
2021 03 26 17 30 00 1 2747.787
2021 03 26 17 45 00 1 2747.733
2021 03 26 18 00 00 1 2747.669
2021 03 26 18 15 00 1 2747.599
2021 03 26 18 30 00 1 2747.523
2021 03 26 18 45 00 1 2747.440
2021 03 26 19 00 00 1 2747.354
2021 03 26 19 15 00 1 2747.265
2021 03 26 19 30 00 1 2747.175
2021 03 26 19 45 00 1 2747.085
2021 03 26 20 00 00 1 2746.997
2021 03 26 20 15 00 1 2746.914
2021 03 26 20 30 00 1 2746.835
2021 03 26 20 45 00 1 2746.763
2021 03 26 21 00 00 1 2746.696
2021 03 26 21 15 00 1 2746.640
2021 03 26 21 30 00 1 2746.593
2021 03 26 21 45 00 1 2746.554
2021 03 26 22 00 00 1 2746.527
2021 03 26 22 15 00 1 2746.517
2021 03 26 22 30 00 1 2746.516
2021 03 26 22 45 00 1 2746.522
2021 03 26 23 00 00 1 2746.541
2021 03 26 23 15 00 1 2746.571
2021 03 26 23 30 00 1 2746.609
2021 03 26 23 45 00 1 2746.656
2021 03 27 00 00 00 1 2746.712
2021 03 27 00 15 00 1 2746.775
2021 03 27 00 30 00 1 2746.845
2021 03 27 00 45 00 1 2746.920
2021 03 27 01 00 00 1 2747.000
2021 03 27 01 15 00 1 2747.082
2021 03 27 01 30 00 1 2747.164
2021 03 27 01 45 00 1 2747.243
2021 03 27 02 00 00 1 2747.319
2021 03 27 02 15 00 1 2747.392
2021 03 27 02 30 00 1 2747.461
2021 03 27 02 45 00 1 2747.522
2021 03 27 03 00 00 1 2747.574
2021 03 27 03 15 00 1 2747.616
2021 03 27 03 30 00 1 2747.649
2021 03 27 03 45 00 1 2747.671
2021 03 27 04 00 00 1 2747.681
2021 03 27 04 15 00 1 2747.679
2021 03 27 04 30 00 1 2747.666
2021 03 27 04 45 00 1 2747.640
2021 03 27 05 00 00 1 2747.604
2021 03 27 05 15 00 1 2747.558
2021 03 27 05 30 00 1 2747.502
2021 03 27 05 45 00 1 2747.436
