#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2020 01 02 15 15 00 1 5632.991
2020 01 02 15 30 00 1 5633.028
2020 01 02 15 45 00 1 5633.064
2020 01 02 16 00 00 1 5633.094
2020 01 02 16 15 00 1 5633.124
2020 01 02 16 30 00 1 5633.148
2020 01 02 16 45 00 1 5633.167
2020 01 02 17 00 00 1 5633.183
2020 01 02 17 15 00 1 5633.190
2020 01 02 17 30 00 1 5633.194
2020 01 02 17 45 00 1 5633.192
2020 01 02 18 00 00 1 5633.185
2020 01 02 18 15 00 1 5633.173
2020 01 02 18 30 00 1 5633.152
2020 01 02 18 45 00 1 5633.127
2020 01 02 19 00 00 1 5633.099
2020 01 02 19 15 00 1 5633.068
2020 01 02 19 30 00 1 5633.029
2020 01 02 19 45 00 1 5632.987
2020 01 02 20 00 00 1 5632.942
2020 01 02 20 15 00 1 5632.895
2020 01 02 20 30 00 1 5632.846
2020 01 02 20 45 00 1 5632.795
2020 01 02 21 00 00 1 5632.743
2020 01 02 21 15 00 1 5632.689
2020 01 02 21 30 00 1 5632.635
2020 01 02 21 45 00 1 5632.584
2020 01 02 22 00 00 1 5632.538
2020 01 02 22 15 00 1 5632.496
2020 01 02 22 30 00 1 5632.458
2020 01 02 22 45 00 1 5632.422
2020 01 02 23 00 00 1 5632.392
2020 01 02 23 15 00 1 5632.368
2020 01 02 23 30 00 1 5632.346
2020 01 02 23 45 00 1 5632.331
2020 01 03 00 00 00 1 5632.326
2020 01 03 00 15 00 1 5632.326
2020 01 03 00 30 00 1 5632.332
2020 01 03 00 45 00 1 5632.344
2020 01 03 01 00 00 1 5632.362
2020 01 03 01 15 00 1 5632.389
2020 01 03 01 30 00 1 5632.419
2020 01 03 01 45 00 1 5632.452
2020 01 03 02 00 00 1 5632.491
2020 01 03 02 15 00 1 5632.535
2020 01 03 02 30 00 1 5632.585
2020 01 03 02 45 00 1 5632.637
2020 01 03 03 00 00 1 5632.689
2020 01 03 03 15 00 1 5632.745
