#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 01 01 00 00 00 1 5090.089
2022 01 01 00 15 00 1 5090.094
2022 01 01 00 30 00 1 5090.092
2022 01 01 00 45 00 1 5090.085
2022 01 01 01 00 00 1 5090.071
2022 01 01 01 15 00 1 5090.056
2022 01 01 01 30 00 1 5090.039
2022 01 01 01 45 00 1 5090.015
2022 01 01 02 00 00 1 5089.989
2022 01 01 02 15 00 1 5089.961
2022 01 01 02 30 00 1 5089.931
2022 01 01 02 45 00 1 5089.901
2022 01 01 03 00 00 1 5089.872
2022 01 01 03 15 00 1 5089.846
2022 01 01 03 30 00 1 5089.819
2022 01 01 03 45 00 1 5089.793
2022 01 01 04 00 00 1 5089.775
2022 01 01 04 15 00 1 5089.761
2022 01 01 04 30 00 1 5089.751
2022 01 01 04 45 00 1 5089.746
2022 01 01 05 00 00 1 5089.745
2022 01 01 05 15 00 1 5089.751
2022 01 01 05 30 00 1 5089.761
2022 01 01 05 45 00 1 5089.776
2022 01 01 06 00 00 1 5089.797
2022 01 01 06 15 00 1 5089.825
2022 01 01 06 30 00 1 5089.859
2022 01 01 06 45 00 1 5089.899
2022 01 01 07 00 00 1 5089.945
2022 01 01 07 15 00 1 5089.993
2022 01 01 07 30 00 1 5090.045
2022 01 01 07 45 00 1 5090.104
2022 01 01 08 00 00 1 5090.167
2022 01 01 08 15 00 1 5090.232
2022 01 01 08 30 00 1 5090.298
2022 01 01 08 45 00 1 5090.364
2022 01 01 09 00 00 1 5090.427
2022 01 01 09 15 00 1 5090.486
2022 01 01 09 30 00 1 5090.546
2022 01 01 09 45 00 1 5090.603
2022 01 01 10 00 00 1 5090.653
2022 01 01 10 15 00 1 5090.698
2022 01 01 10 30 00 1 5090.737
2022 01 01 10 45 00 1 5090.770
2022 01 01 11 00 00 1 5090.793
2022 01 01 11 15 00 1 5090.810
2022 01 01 11 30 00 1 5090.820
2022 01 01 11 45 00 1 5090.820
2022 01 01 12 00 00 1 5090.809
2022 01 01 12 15 00 1 5090.791
2022 01 01 12 30 00 1 5090.764
2022 01 01 12 45 00 1 5090.728
2022 01 01 13 00 00 1 5090.686
2022 01 01 13 15 00 1 5090.634
2022 01 01 13 30 00 1 5090.574
2022 01 01 13 45 00 1 5090.504
2022 01 01 14 00 00 1 5090.430
2022 01 01 14 15 00 1 5090.350
2022 01 01 14 30 00 1 5090.266
2022 01 01 14 45 00 1 5090.180
2022 01 01 15 00 00 1 5090.089
2022 01 01 15 15 00 1 5090.000
2022 01 01 15 30 00 1 5089.908
2022 01 01 15 45 00 1 5089.818
2022 01 01 16 00 00 1 5089.732
2022 01 01 16 15 00 1 5089.650
2022 01 01 16 30 00 1 5089.570
2022 01 01 16 45 00 1 5089.495
2022 01 01 17 00 00 1 5089.427
2022 01 01 17 15 00 1 5089.365
2022 01 01 17 30 00 1 5089.310
2022 01 01 17 45 00 1 5089.261
2022 01 01 18 00 00 1 5089.223
2022 01 01 18 15 00 1 5089.197
2022 01 01 18 30 00 1 5089.177
2022 01 01 18 45 00 1 5089.168
2022 01 01 19 00 00 1 5089.167
2022 01 01 19 15 00 1 5089.174
2022 01 01 19 30 00 1 5089.190
2022 01 01 19 45 00 1 5089.214
2022 01 01 20 00 00 1 5089.245
2022 01 01 20 15 00 1 5089.283
2022 01 01 20 30 00 1 5089.327
2022 01 01 20 45 00 1 5089.378
2022 01 01 21 00 00 1 5089.433
2022 01 01 21 15 00 1 5089.495
2022 01 01 21 30 00 1 5089.558
2022 01 01 21 45 00 1 5089.622
2022 01 01 22 00 00 1 5089.687
2022 01 01 22 15 00 1 5089.751
2022 01 01 22 30 00 1 5089.812
2022 01 01 22 45 00 1 5089.874
2022 01 01 23 00 00 1 5089.927
2022 01 01 23 15 00 1 5089.976
2022 01 01 23 30 00 1 5090.021
2022 01 01 23 45 00 1 5090.062
2022 01 02 00 00 00 1 5090.094
2022 01 02 00 15 00 1 5090.121
2022 01 02 00 30 00 1 5090.142
2022 01 02 00 45 00 1 5090.153
2022 01 02 01 00 00 1 5090.159
2022 01 02 01 15 00 1 5090.159
2022 01 02 01 30 00 1 5090.152
2022 01 02 01 45 00 1 5090.138
2022 01 02 02 00 00 1 5090.118
2022 01 02 02 15 00 1 5090.094
2022 01 02 02 30 00 1 5090.067
2022 01 02 02 45 00 1 5090.036
2022 01 02 03 00 00 1 5090.001
2022 01 02 03 15 00 1 5089.966
2022 01 02 03 30 00 1 5089.929
2022 01 02 03 45 00 1 5089.891
2022 01 02 04 00 00 1 5089.855
2022 01 02 04 15 00 1 5089.821
2022 01 02 04 30 00 1 5089.788
2022 01 02 04 45 00 1 5089.760
2022 01 02 05 00 00 1 5089.734
2022 01 02 05 15 00 1 5089.714
2022 01 02 05 30 00 1 5089.699
2022 01 02 05 45 00 1 5089.692
2022 01 02 06 00 00 1 5089.690
2022 01 02 06 15 00 1 5089.695
2022 01 02 06 30 00 1 5089.705
2022 01 02 06 45 00 1 5089.723
2022 01 02 07 00 00 1 5089.749
2022 01 02 07 15 00 1 5089.785
2022 01 02 07 30 00 1 5089.825
2022 01 02 07 45 00 1 5089.873
2022 01 02 08 00 00 1 5089.926
2022 01 02 08 15 00 1 5089.983
2022 01 02 08 30 00 1 5090.049
2022 01 02 08 45 00 1 5090.118
2022 01 02 09 00 00 1 5090.195
2022 01 02 09 15 00 1 5090.269
2022 01 02 09 30 00 1 5090.346
2022 01 02 09 45 00 1 5090.421
2022 01 02 10 00 00 1 5090.496
2022 01 02 10 15 00 1 5090.569
2022 01 02 10 30 00 1 5090.635
2022 01 02 10 45 00 1 5090.698
2022 01 02 11 00 00 1 5090.755
2022 01 02 11 15 00 1 5090.806
2022 01 02 11 30 00 1 5090.848
2022 01 02 11 45 00 1 5090.883
2022 01 02 12 00 00 1 5090.906
2022 01 02 12 15 00 1 5090.924
2022 01 02 12 30 00 1 5090.930
2022 01 02 12 45 00 1 5090.927
2022 01 02 13 00 00 1 5090.913
2022 01 02 13 15 00 1 5090.888
2022 01 02 13 30 00 1 5090.852
2022 01 02 13 45 00 1 5090.807
2022 01 02 14 00 00 1 5090.750
2022 01 02 14 15 00 1 5090.686
2022 01 02 14 30 00 1 5090.614
2022 01 02 14 45 00 1 5090.532
2022 01 02 15 00 00 1 5090.444
2022 01 02 15 15 00 1 5090.348
2022 01 02 15 30 00 1 5090.249
2022 01 02 15 45 00 1 5090.148
2022 01 02 16 00 00 1 5090.043
2022 01 02 16 15 00 1 5089.938
2022 01 02 16 30 00 1 5089.835
2022 01 02 16 45 00 1 5089.734
2022 01 02 17 00 00 1 5089.637
2022 01 02 17 15 00 1 5089.546
2022 01 02 17 30 00 1 5089.459
2022 01 02 17 45 00 1 5089.378
2022 01 02 18 00 00 1 5089.307
2022 01 02 18 15 00 1 5089.242
2022 01 02 18 30 00 1 5089.189
2022 01 02 18 45 00 1 5089.143
2022 01 02 19 00 00 1 5089.108
2022 01 02 19 15 00 1 5089.082
2022 01 02 19 30 00 1 5089.067
2022 01 02 19 45 00 1 5089.062
2022 01 02 20 00 00 1 5089.069
2022 01 02 20 15 00 1 5089.085
2022 01 02 20 30 00 1 5089.110
2022 01 02 20 45 00 1 5089.145
2022 01 02 21 00 00 1 5089.190
2022 01 02 21 15 00 1 5089.242
2022 01 02 21 30 00 1 5089.303
2022 01 02 21 45 00 1 5089.368
2022 01 02 22 00 00 1 5089.436
2022 01 02 22 15 00 1 5089.509
2022 01 02 22 30 00 1 5089.585
2022 01 02 22 45 00 1 5089.658
2022 01 02 23 00 00 1 5089.733
2022 01 02 23 15 00 1 5089.806
2022 01 02 23 30 00 1 5089.877
2022 01 02 23 45 00 1 5089.942
2022 01 03 00 00 00 1 5090.003
2022 01 03 00 15 00 1 5090.058
2022 01 03 00 30 00 1 5090.105
2022 01 03 00 45 00 1 5090.146
2022 01 03 01 00 00 1 5090.181
2022 01 03 01 15 00 1 5090.207
2022 01 03 01 30 00 1 5090.224
2022 01 03 01 45 00 1 5090.234
2022 01 03 02 00 00 1 5090.235
2022 01 03 02 15 00 1 5090.227
2022 01 03 02 30 00 1 5090.211
2022 01 03 02 45 00 1 5090.188
2022 01 03 03 00 00 1 5090.161
2022 01 03 03 15 00 1 5090.130
2022 01 03 03 30 00 1 5090.093
2022 01 03 03 45 00 1 5090.049
2022 01 03 04 00 00 1 5090.003
2022 01 03 04 15 00 1 5089.955
2022 01 03 04 30 00 1 5089.907
2022 01 03 04 45 00 1 5089.860
2022 01 03 05 00 00 1 5089.816
2022 01 03 05 15 00 1 5089.775
2022 01 03 05 30 00 1 5089.735
2022 01 03 05 45 00 1 5089.700
2022 01 03 06 00 00 1 5089.672
2022 01 03 06 15 00 1 5089.650
2022 01 03 06 30 00 1 5089.634
2022 01 03 06 45 00 1 5089.624
2022 01 03 07 00 00 1 5089.625
2022 01 03 07 15 00 1 5089.632
