#YY,MM,DD,WVHT,ATMP,WTMP
2019,1,1,0.85,999.0,22.9
2019,1,1,0.84,999.0,22.8
2019,1,1,0.84,999.0,22.9
2019,1,1,0.81,999.0,22.9
2019,1,1,0.81,999.0,22.9
2019,1,1,0.83,999.0,22.9
2019,1,1,0.75,999.0,22.8
2019,1,1,0.78,999.0,22.8
2019,1,1,0.82,999.0,22.8
2019,1,1,0.83,999.0,22.7
2019,1,1,0.81,999.0,22.7
2019,1,1,0.77,999.0,22.7
2019,1,1,0.71,999.0,22.7
2019,1,1,0.7,999.0,22.7
2019,1,1,0.68,999.0,22.7
2019,1,1,0.69,999.0,22.7
2019,1,1,0.69,999.0,22.7
2019,1,1,0.67,999.0,22.7
2019,1,1,0.7,999.0,22.6
2019,1,1,0.64,999.0,22.6
2019,1,1,0.67,999.0,22.6
2019,1,1,0.64,999.0,22.6
2019,1,1,0.64,999.0,22.6
2019,1,1,0.63,999.0,22.6
2019,1,1,0.64,999.0,22.6
2019,1,1,0.6,999.0,22.6
2019,1,1,0.6,999.0,22.6
2019,1,1,0.61,999.0,22.6
2019,1,1,0.57,999.0,22.6
2019,1,1,0.57,999.0,22.6
2019,1,1,0.6,999.0,22.7
2019,1,1,0.58,999.0,22.9
2019,1,1,0.59,999.0,23.0
2019,1,1,0.57,999.0,23.4
2019,1,1,0.57,999.0,22.7
2019,1,1,0.58,999.0,23.5
2019,1,1,0.58,999.0,23.8
2019,1,1,0.57,999.0,23.9
2019,1,1,0.58,999.0,23.7
2019,1,1,0.56,999.0,23.8
2019,1,1,0.53,999.0,23.7
2019,1,1,0.57,999.0,23.6
2019,1,1,0.6,999.0,23.4
2019,1,1,0.61,999.0,23.3
2019,1,1,0.59,999.0,23.2
2019,1,1,0.6,999.0,23.2
2019,1,1,0.61,999.0,23.1
2019,1,1,0.61,999.0,23.1
2019,1,2,0.61,999.0,23.1
2019,1,2,0.63,999.0,23.1
2019,1,2,0.62,999.0,23.1
2019,1,2,0.64,999.0,23.1
2019,1,2,0.64,999.0,23.1
2019,1,2,0.63,999.0,23.0
2019,1,2,0.63,999.0,23.0
2019,1,2,0.66,999.0,22.9
2019,1,2,0.68,999.0,22.8
2019,1,2,0.68,999.0,22.9
2019,1,2,0.66,999.0,22.9
2019,1,2,0.64,999.0,22.9
2019,1,2,0.65,999.0,22.9
2019,1,2,0.66,999.0,22.9
2019,1,2,0.63,999.0,22.8
2019,1,2,0.61,999.0,22.8
2019,1,2,0.62,999.0,22.8
2019,1,2,0.6,999.0,22.8
2019,1,2,0.57,999.0,22.8
2019,1,2,0.58,999.0,22.8
2019,1,2,0.56,999.0,22.8
2019,1,2,0.54,999.0,22.8
2019,1,2,0.52,999.0,22.8
2019,1,2,0.51,999.0,22.8
2019,1,2,0.52,999.0,22.8
2019,1,2,0.45,999.0,23.9
2019,1,2,0.45,999.0,24.0
2019,1,2,0.45,999.0,23.9
2019,1,2,0.44,999.0,23.7
2019,1,2,0.44,999.0,23.5
2019,1,2,0.42,999.0,23.6
2019,1,2,0.42,999.0,23.5
2019,1,3,0.43,999.0,23.3
