#YY,MM,DD,WVHT,ATMP,WTMP
2019,1,1,99.0,26.1,27.3
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.2,27.2
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.2,27.2
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,25.9,999.0
2019,1,1,99.0,25.7,27.2
2019,1,1,99.0,25.9,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.0,27.2
2019,1,1,99.0,25.8,999.0
2019,1,1,99.0,25.2,999.0
2019,1,1,99.0,23.3,999.0
2019,1,1,99.0,23.7,999.0
2019,1,1,99.0,23.4,999.0
2019,1,1,99.0,23.5,27.2
2019,1,1,99.0,23.7,999.0
2019,1,1,99.0,24.0,999.0
2019,1,1,99.0,24.0,999.0
2019,1,1,99.0,24.8,999.0
2019,1,1,99.0,25.5,999.0
2019,1,1,99.0,25.6,27.1
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.1,27.1
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.1,27.1
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,25.7,999.0
2019,1,1,99.0,25.9,999.0
2019,1,1,99.0,25.9,27.1
2019,1,1,99.0,25.9,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,25.2,999.0
2019,1,1,99.0,25.4,999.0
2019,1,1,99.0,25.9,999.0
2019,1,1,99.0,26.0,27.1
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,27.1
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,25.6,999.0
2019,1,1,99.0,25.9,999.0
2019,1,1,99.0,25.5,27.1
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.0,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.2,27.1
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.2,27.1
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.4,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.5,27.1
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.2,27.1
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,27.2
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.1,27.2
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.1,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.2,27.2
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.2,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,27.2
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,999.0
2019,1,1,99.0,26.3,27.2
2019,1,1,99.0,26.4,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.4,999.0
2019,1,1,99.0,26.4,27.1
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.4,999.0
2019,1,1,99.0,26.4,999.0
2019,1,1,99.0,26.4,27.1
2019,1,1,99.0,26.4,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.6,999.0
2019,1,1,99.0,26.5,999.0
2019,1,1,99.0,26.5,999.0
2019,1,2,99.0,26.6,27.1
2019,1,2,99.0,26.6,999.0
2019,1,2,99.0,26.3,999.0
2019,1,2,99.0,25.9,999.0
2019,1,2,99.0,25.8,999.0
2019,1,2,99.0,25.6,999.0
2019,1,2,99.0,25.6,27.1
2019,1,2,99.0,25.7,999.0
2019,1,2,99.0,25.7,999.0
2019,1,2,99.0,25.8,999.0
2019,1,2,99.0,25.9,999.0
2019,1,2,99.0,25.8,999.0
2019,1,2,99.0,26.0,27.1
2019,1,2,99.0,26.4,999.0
2019,1,2,99.0,26.5,999.0
2019,1,2,99.0,26.5,999.0
2019,1,2,99.0,26.4,999.0
2019,1,2,99.0,26.4,999.0
2019,1,2,99.0,26.5,27.1
2019,1,2,99.0,25.4,999.0
2019,1,2,99.0,25.5,999.0
2019,1,2,99.0,25.4,999.0
2019,1,2,99.0,25.9,999.0
2019,1,2,99.0,26.1,999.0
2019,1,2,99.0,26.1,27.1
2019,1,2,99.0,26.1,999.0
2019,1,2,99.0,26.0,999.0
2019,1,2,99.0,25.9,999.0
2019,1,2,99.0,26.0,999.0
2019,1,2,99.0,26.0,999.0
2019,1,2,99.0,26.0,27.1
2019,1,2,99.0,26.0,999.0
2019,1,2,99.0,26.0,999.0
2019,1,2,99.0,26.0,999.0
2019,1,2,99.0,25.9,999.0
2019,1,2,99.0,25.9,999.0
2019,1,2,99.0,25.9,27.1
2019,1,2,99.0,25.9,999.0
2019,1,2,99.0,25.9,999.0
2019,1,2,99.0,25.9,999.0
2019,1,2,99.0,25.9,999.0
2019,1,2,99.0,24.0,999.0
2019,1,2,99.0,24.0,27.1
2019,1,2,99.0,25.1,999.0
2019,1,2,99.0,25.7,999.0
2019,1,2,99.0,26.1,999.0
2019,1,2,99.0,26.0,999.0
2019,1,2,99.0,26.0,999.0
2019,1,2,99.0,26.0,27.1
2019,1,2,99.0,25.8,999.0
2019,1,2,99.0,25.4,999.0
2019,1,2,99.0,25.3,999.0
2019,1,2,99.0,25.8,999.0
2019,1,2,99.0,24.9,999.0
2019,1,2,99.0,24.3,27.0
2019,1,2,99.0,24.8,999.0
2019,1,2,99.0,25.3,999.0
2019,1,2,99.0,26.2,999.0
2019,1,2,99.0,26.1,999.0
2019,1,2,99.0,26.1,999.0
2019,1,2,99.0,26.2,27.0
2019,1,2,99.0,26.1,999.0
2019,1,2,99.0,26.1,999.0
2019,1,2,99.0,26.2,999.0
2019,1,2,99.0,26.3,999.0
2019,1,2,99.0,26.2,999.0
