#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2019 01 01 00 00 00 1 4988.382
2019 01 01 00 15 00 1 4988.331
2019 01 01 00 30 00 1 4988.283
2019 01 01 00 45 00 1 4988.239
2019 01 01 01 00 00 1 4988.197
2019 01 01 01 15 00 1 4988.164
2019 01 01 01 30 00 1 4988.134
2019 01 01 01 45 00 1 4988.113
2019 01 01 02 00 00 1 4988.099
2019 01 01 02 15 00 1 4988.095
2019 01 01 02 30 00 1 4988.098
2019 01 01 02 45 00 1 4988.106
2019 01 01 03 00 00 1 4988.120
2019 01 01 03 15 00 1 4988.144
2019 01 01 03 30 00 1 4988.175
2019 01 01 03 45 00 1 4988.210
2019 01 01 04 00 00 1 4988.250
2019 01 01 04 15 00 1 4988.298
2019 01 01 04 30 00 1 4988.350
2019 01 01 04 45 00 1 4988.403
2019 01 01 05 00 00 1 4988.460
2019 01 01 05 15 00 1 4988.518
2019 01 01 05 30 00 1 4988.576
2019 01 01 05 45 00 1 4988.635
2019 01 01 06 00 00 1 4988.693
2019 01 01 06 15 00 1 4988.748
2019 01 01 06 30 00 1 4988.800
2019 01 01 06 45 00 1 4988.852
2019 01 01 07 00 00 1 4988.900
2019 01 01 07 15 00 1 4988.939
2019 01 01 07 30 00 1 4988.976
2019 01 01 07 45 00 1 4989.007
2019 01 01 08 00 00 1 4989.028
2019 01 01 08 15 00 1 4989.039
2019 01 01 08 30 00 1 4989.045
2019 01 01 08 45 00 1 4989.046
2019 01 01 09 00 00 1 4989.038
2019 01 01 09 15 00 1 4989.020
2019 01 01 09 30 00 1 4988.997
2019 01 01 09 45 00 1 4988.968
2019 01 01 10 00 00 1 4988.934
2019 01 01 10 15 00 1 4988.892
2019 01 01 10 30 00 1 4988.848
2019 01 01 10 45 00 1 4988.799
2019 01 01 11 00 00 1 4988.747
2019 01 01 11 15 00 1 4988.693
2019 01 01 11 30 00 1 4988.642
2019 01 01 11 45 00 1 4988.586
2019 01 01 12 00 00 1 4988.533
2019 01 01 12 15 00 1 4988.482
2019 01 01 12 30 00 1 4988.432
2019 01 01 12 45 00 1 4988.384
2019 01 01 13 00 00 1 4988.342
2019 01 01 13 15 00 1 4988.304
2019 01 01 13 30 00 1 4988.270
2019 01 01 13 45 00 1 4988.243
2019 01 01 14 00 00 1 4988.222
2019 01 01 14 15 00 1 4988.205
2019 01 01 14 30 00 1 4988.196
2019 01 01 14 45 00 1 4988.193
2019 01 01 15 00 00 1 4988.197
2019 01 01 15 15 00 1 4988.211
2019 01 01 15 30 00 1 4988.229
2019 01 01 15 45 00 1 4988.254
2019 01 01 16 00 00 1 4988.285
2019 01 01 16 15 00 1 4988.318
2019 01 01 16 30 00 1 4988.358
2019 01 01 16 45 00 1 4988.401
2019 01 01 17 00 00 1 4988.448
2019 01 01 17 15 00 1 4988.502
2019 01 01 17 30 00 1 4988.556
2019 01 01 17 45 00 1 4988.612
2019 01 01 18 00 00 1 4988.669
2019 01 01 18 15 00 1 4988.725
2019 01 01 18 30 00 1 4988.780
2019 01 01 18 45 00 1 4988.831
2019 01 01 19 00 00 1 4988.880
2019 01 01 19 15 00 1 4988.925
2019 01 01 19 30 00 1 4988.960
2019 01 01 19 45 00 1 4988.992
2019 01 01 20 00 00 1 4989.021
2019 01 01 20 15 00 1 4989.040
2019 01 01 20 30 00 1 4989.055
2019 01 01 20 45 00 1 4989.063
2019 01 01 21 00 00 1 4989.060
2019 01 01 21 15 00 1 4989.053
2019 01 01 21 30 00 1 4989.039
2019 01 01 21 45 00 1 4989.018
2019 01 01 22 00 00 1 4988.989
2019 01 01 22 15 00 1 4988.953
2019 01 01 22 30 00 1 4988.911
2019 01 01 22 45 00 1 4988.865
2019 01 01 23 00 00 1 4988.816
2019 01 01 23 15 00 1 4988.761
2019 01 01 23 30 00 1 4988.701
2019 01 01 23 45 00 1 4988.643
2019 01 02 00 00 00 1 4988.583
2019 01 02 00 15 00 1 4988.523
2019 01 02 00 30 00 1 4988.465
2019 01 02 00 45 00 1 4988.404
2019 01 02 01 00 00 1 4988.349
2019 01 02 01 15 00 1 4988.295
2019 01 02 01 30 00 1 4988.244
2019 01 02 01 45 00 1 4988.200
2019 01 02 02 00 00 1 4988.161
2019 01 02 02 15 00 1 4988.129
2019 01 02 02 30 00 1 4988.104
2019 01 02 02 45 00 1 4988.086
2019 01 02 03 00 00 1 4988.077
2019 01 02 03 15 00 1 4988.072
2019 01 02 03 30 00 1 4988.077
2019 01 02 03 45 00 1 4988.091
2019 01 02 04 00 00 1 4988.111
2019 01 02 04 15 00 1 4988.136
2019 01 02 04 30 00 1 4988.171
2019 01 02 04 45 00 1 4988.210
2019 01 02 05 00 00 1 4988.257
2019 01 02 05 15 00 1 4988.310
2019 01 02 05 30 00 1 4988.363
2019 01 02 05 45 00 1 4988.420
2019 01 02 06 00 00 1 4988.482
2019 01 02 06 15 00 1 9999.000
2019 01 02 06 30 00 1 9999.000
2019 01 02 06 45 00 1 9999.000
2019 01 02 07 00 00 1 9999.000
2019 01 02 07 15 00 1 9999.000
2019 01 02 07 30 00 1 9999.000
2019 01 02 07 45 00 1 9999.000
2019 01 02 08 00 00 1 9999.000
2019 01 02 08 15 00 1 9999.000
2019 01 02 08 30 00 1 9999.000
2019 01 02 08 45 00 1 9999.000
2019 01 02 09 00 00 1 9999.000
2019 01 02 09 15 00 1 9999.000
2019 01 02 09 30 00 1 9999.000
2019 01 02 09 45 00 1 9999.000
2019 01 02 10 00 00 1 9999.000
2019 01 02 10 15 00 1 9999.000
2019 01 02 10 30 00 1 9999.000
2019 01 02 10 45 00 1 9999.000
2019 01 02 11 00 00 1 9999.000
2019 01 02 11 15 00 1 9999.000
2019 01 02 11 30 00 1 9999.000
2019 01 02 11 45 00 1 9999.000
2019 01 02 12 00 00 1 9999.000
2019 01 02 12 15 00 1 9999.000
2019 01 02 12 30 00 1 9999.000
2019 01 02 12 45 00 1 9999.000
2019 01 02 13 00 00 1 9999.000
2019 01 02 13 15 00 1 9999.000
2019 01 02 13 30 00 1 9999.000
2019 01 02 13 45 00 1 9999.000
2019 01 02 14 00 00 1 9999.000
2019 01 02 14 15 00 1 9999.000
2019 01 02 14 30 00 1 9999.000
2019 01 02 14 45 00 1 9999.000
2019 01 02 15 00 00 1 9999.000
2019 01 02 15 15 00 1 9999.000
2019 01 02 15 30 00 1 9999.000
2019 01 02 15 45 00 1 9999.000
2019 01 02 16 00 00 1 9999.000
2019 01 02 16 15 00 1 9999.000
2019 01 02 16 30 00 1 9999.000
2019 01 02 16 45 00 1 9999.000
2019 01 02 17 00 00 1 9999.000
2019 01 02 17 15 00 1 9999.000
2019 01 02 17 30 00 1 9999.000
2019 01 02 17 45 00 1 9999.000
2019 01 02 18 00 00 1 9999.000
2019 01 02 18 15 00 1 4988.568
2019 01 02 18 30 00 1 4988.622
2019 01 02 18 45 00 1 4988.681
2019 01 02 19 00 00 1 4988.737
2019 01 02 19 15 00 1 4988.790
2019 01 02 19 30 00 1 4988.842
2019 01 02 19 45 00 1 4988.892
2019 01 02 20 00 00 1 4988.939
2019 01 02 20 15 00 1 4988.980
2019 01 02 20 30 00 1 4989.015
2019 01 02 20 45 00 1 4989.049
2019 01 02 21 00 00 1 4989.072
2019 01 02 21 15 00 1 4989.092
2019 01 02 21 30 00 1 4989.098
2019 01 02 21 45 00 1 4989.100
2019 01 02 22 00 00 1 4989.095
2019 01 02 22 15 00 1 4989.084
2019 01 02 22 30 00 1 4989.064
