#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 01 02 15 15 00 1 4986.832
2022 01 02 15 30 00 1 4986.756
2022 01 02 15 45 00 1 4986.685
2022 01 02 16 00 00 1 4986.620
2022 01 02 16 15 00 1 4986.559
2022 01 02 16 30 00 1 4986.509
2022 01 02 16 45 00 1 4986.465
2022 01 02 17 00 00 1 4986.433
2022 01 02 17 15 00 1 4986.408
2022 01 02 17 30 00 1 4986.392
2022 01 02 17 45 00 1 4986.388
2022 01 02 18 00 00 1 4986.395
2022 01 02 18 15 00 1 4986.415
2022 01 02 18 30 00 1 4986.445
2022 01 02 18 45 00 1 4986.482
2022 01 02 19 00 00 1 4986.531
2022 01 02 19 15 00 1 4986.589
2022 01 02 19 30 00 1 4986.652
2022 01 02 19 45 00 1 4986.722
2022 01 02 20 00 00 1 4986.799
2022 01 02 20 15 00 1 4986.877
2022 01 02 20 30 00 1 4986.960
2022 01 02 20 45 00 1 4987.040
2022 01 02 21 00 00 1 4987.124
2022 01 02 21 15 00 1 4987.205
2022 01 02 21 30 00 1 4987.282
2022 01 02 21 45 00 1 4987.355
2022 01 02 22 00 00 1 4987.420
2022 01 02 22 15 00 1 4987.476
2022 01 02 22 30 00 1 4987.524
2022 01 02 22 45 00 1 4987.567
2022 01 02 23 00 00 1 4987.595
2022 01 02 23 15 00 1 4987.617
2022 01 02 23 30 00 1 4987.623
2022 01 02 23 45 00 1 4987.621
2022 01 03 00 00 00 1 4987.607
2022 01 03 00 15 00 1 4987.586
2022 01 03 00 30 00 1 4987.553
2022 01 03 00 45 00 1 4987.507
2022 01 03 01 00 00 1 4987.455
2022 01 03 01 15 00 1 4987.393
2022 01 03 01 30 00 1 4987.324
2022 01 03 01 45 00 1 4987.245
2022 01 03 02 00 00 1 4987.160
2022 01 03 02 15 00 1 4987.072
2022 01 03 02 30 00 1 4986.977
2022 01 03 02 45 00 1 4986.882
2022 01 03 03 00 00 1 4986.787
2022 01 03 03 15 00 1 4986.689
2022 01 03 03 30 00 1 4986.596
2022 01 03 03 45 00 1 4986.504
2022 01 03 04 00 00 1 4986.418
2022 01 03 04 15 00 1 4986.338
2022 01 03 04 30 00 1 4986.268
2022 01 03 04 45 00 1 4986.204
2022 01 03 05 00 00 1 4986.149
2022 01 03 05 15 00 1 4986.106
2022 01 03 05 30 00 1 4986.071
2022 01 03 05 45 00 1 4986.046
2022 01 03 06 00 00 1 4986.034
2022 01 03 06 15 00 1 4986.033
2022 01 03 06 30 00 1 4986.043
2022 01 03 06 45 00 1 4986.070
2022 01 03 07 00 00 1 4986.106
2022 01 03 07 15 00 1 4986.154
2022 01 03 07 30 00 1 4986.219
2022 01 03 07 45 00 1 4986.290
2022 01 03 08 00 00 1 4986.371
2022 01 03 08 15 00 1 4986.455
2022 01 03 08 30 00 1 4986.547
2022 01 03 08 45 00 1 4986.641
2022 01 03 09 00 00 1 4986.739
2022 01 03 09 15 00 1 4986.842
2022 01 03 09 30 00 1 4986.944
2022 01 03 09 45 00 1 4987.039
2022 01 03 10 00 00 1 4987.133
2022 01 03 10 15 00 1 4987.222
2022 01 03 10 30 00 1 4987.305
2022 01 03 10 45 00 1 4987.380
2022 01 03 11 00 00 1 4987.446
2022 01 03 11 15 00 1 4987.505
2022 01 03 11 30 00 1 4987.554
2022 01 03 11 45 00 1 4987.593
2022 01 03 12 00 00 1 4987.621
2022 01 03 12 15 00 1 4987.638
2022 01 03 12 30 00 1 4987.644
2022 01 03 12 45 00 1 4987.639
2022 01 03 13 00 00 1 4987.623
2022 01 03 13 15 00 1 4987.596
2022 01 03 13 30 00 1 4987.562
2022 01 03 13 45 00 1 4987.516
2022 01 03 14 00 00 1 4987.463
2022 01 03 14 15 00 1 4987.402
2022 01 03 14 30 00 1 4987.335
2022 01 03 14 45 00 1 4987.261
2022 01 03 15 00 00 1 4987.182
2022 01 03 15 15 00 1 4987.101
2022 01 03 15 30 00 1 4987.017
2022 01 03 15 45 00 1 4986.931
2022 01 03 16 00 00 1 4986.852
2022 01 03 16 15 00 1 4986.773
2022 01 03 16 30 00 1 4986.695
2022 01 03 16 45 00 1 4986.622
2022 01 03 17 00 00 1 4986.558
2022 01 03 17 15 00 1 4986.498
2022 01 03 17 30 00 1 4986.448
2022 01 03 17 45 00 1 4986.409
2022 01 03 18 00 00 1 4986.378
2022 01 03 18 15 00 1 4986.357
2022 01 03 18 30 00 1 4986.348
2022 01 03 18 45 00 1 4986.348
2022 01 03 19 00 00 1 4986.360
2022 01 03 19 15 00 1 4986.384
2022 01 03 19 30 00 1 4986.415
2022 01 03 19 45 00 1 4986.457
2022 01 03 20 00 00 1 4986.511
2022 01 03 20 15 00 1 4986.573
2022 01 03 20 30 00 1 4986.643
2022 01 03 20 45 00 1 4986.717
2022 01 03 21 00 00 1 4986.797
2022 01 03 21 15 00 1 4986.881
2022 01 03 21 30 00 1 4986.967
2022 01 03 21 45 00 1 4987.054
2022 01 03 22 00 00 1 4987.137
2022 01 03 22 15 00 1 4987.216
2022 01 03 22 30 00 1 4987.293
2022 01 03 22 45 00 1 4987.364
2022 01 03 23 00 00 1 4987.429
2022 01 03 23 15 00 1 4987.484
2022 01 03 23 30 00 1 4987.529
2022 01 03 23 45 00 1 4987.566
2022 01 04 00 00 00 1 4987.595
2022 01 04 00 15 00 1 4987.613
2022 01 04 00 30 00 1 4987.618
2022 01 04 00 45 00 1 4987.615
2022 01 04 01 00 00 1 4987.599
2022 01 04 01 15 00 1 4987.575
2022 01 04 01 30 00 1 4987.538
2022 01 04 01 45 00 1 4987.489
2022 01 04 02 00 00 1 4987.429
2022 01 04 02 15 00 1 4987.363
2022 01 04 02 30 00 1 4987.287
2022 01 04 02 45 00 1 4987.205
2022 01 04 03 00 00 1 4987.118
2022 01 04 03 15 00 1 4987.027
2022 01 04 03 30 00 1 4986.929
2022 01 04 03 45 00 1 4986.835
2022 01 04 04 00 00 1 4986.738
2022 01 04 04 15 00 1 4986.643
2022 01 04 04 30 00 1 4986.550
2022 01 04 04 45 00 1 4986.460
2022 01 04 05 00 00 1 4986.377
2022 01 04 05 15 00 1 4986.303
2022 01 04 05 30 00 1 4986.232
2022 01 04 05 45 00 1 4986.175
2022 01 04 06 00 00 1 4986.126
2022 01 04 06 15 00 1 4986.086
2022 01 04 06 30 00 1 4986.056
2022 01 04 06 45 00 1 4986.036
2022 01 04 07 00 00 1 4986.031
2022 01 04 07 15 00 1 4986.036
2022 01 04 07 30 00 1 4986.056
2022 01 04 07 45 00 1 4986.087
2022 01 04 08 00 00 1 4986.128
2022 01 04 08 15 00 1 4986.180
2022 01 04 08 30 00 1 4986.242
2022 01 04 08 45 00 1 4986.313
2022 01 04 09 00 00 1 4986.390
2022 01 04 09 15 00 1 4986.477
2022 01 04 09 30 00 1 4986.568
2022 01 04 09 45 00 1 4986.665
2022 01 04 10 00 00 1 4986.763
2022 01 04 10 15 00 1 4986.861
2022 01 04 10 30 00 1 4986.957
2022 01 04 10 45 00 1 4987.049
2022 01 04 11 00 00 1 4987.141
2022 01 04 11 15 00 1 4987.228
2022 01 04 11 30 00 1 4987.311
2022 01 04 11 45 00 1 4987.385
2022 01 04 12 00 00 1 4987.451
2022 01 04 12 15 00 1 4987.506
2022 01 04 12 30 00 1 4987.551
2022 01 04 12 45 00 1 4987.586
2022 01 04 13 00 00 1 4987.609
2022 01 04 13 15 00 1 4987.624
2022 01 04 13 30 00 1 4987.626
2022 01 04 13 45 00 1 4987.623
2022 01 04 14 00 00 1 4987.604
2022 01 04 14 15 00 1 4987.574
2022 01 04 14 30 00 1 4987.536
2022 01 04 14 45 00 1 4987.488
2022 01 04 15 00 00 1 4987.434
2022 01 04 15 15 00 1 4987.371
2022 01 04 15 30 00 1 4987.304
2022 01 04 15 45 00 1 4987.228
2022 01 04 16 00 00 1 4987.149
2022 01 04 16 15 00 1 4987.069
2022 01 04 16 30 00 1 4986.987
2022 01 04 16 45 00 1 4986.907
2022 01 04 17 00 00 1 4986.825
2022 01 04 17 15 00 1 4986.747
2022 01 04 17 30 00 1 4986.675
2022 01 04 17 45 00 1 4986.606
2022 01 04 18 00 00 1 4986.546
2022 01 04 18 15 00 1 4986.495
2022 01 04 18 30 00 1 4986.450
2022 01 04 18 45 00 1 4986.417
2022 01 04 19 00 00 1 4986.393
2022 01 04 19 15 00 1 4986.377
2022 01 04 19 30 00 1 4986.372
2022 01 04 19 45 00 1 4986.378
2022 01 04 20 00 00 1 4986.396
2022 01 04 20 15 00 1 4986.424
2022 01 04 20 30 00 1 4986.462
2022 01 04 20 45 00 1 4986.511
2022 01 04 21 00 00 1 4986.568
2022 01 04 21 15 00 1 4986.634
2022 01 04 21 30 00 1 4986.705
2022 01 04 21 45 00 1 4986.779
2022 01 04 22 00 00 1 4986.860
2022 01 04 22 15 00 1 4986.945
2022 01 04 22 30 00 1 4987.028
2022 01 04 22 45 00 1 4987.113
2022 01 04 23 00 00 1 4987.195
2022 01 04 23 15 00 1 4987.271
2022 01 04 23 30 00 1 4987.342
2022 01 04 23 45 00 1 4987.406
2022 01 05 00 00 00 1 4987.466
2022 01 05 00 15 00 1 4987.515
2022 01 05 00 30 00 1 4987.556
2022 01 05 00 45 00 1 4987.589
2022 01 05 01 00 00 1 4987.610
2022 01 05 01 15 00 1 4987.620
2022 01 05 01 30 00 1 4987.620
2022 01 05 01 45 00 1 4987.608
2022 01 05 02 00 00 1 4987.586
2022 01 05 02 15 00 1 4987.555
2022 01 05 02 30 00 1 4987.513
2022 01 05 02 45 00 1 4987.462
2022 01 05 03 00 00 1 4987.399
2022 01 05 03 15 00 1 4987.332
2022 01 05 03 30 00 1 4987.254
2022 01 05 03 45 00 1 4987.172
2022 01 05 04 00 00 1 4987.087
2022 01 05 04 15 00 1 4986.996
2022 01 05 04 30 00 1 4986.906
2022 01 05 04 45 00 1 4986.812
2022 01 05 05 00 00 1 4986.720
2022 01 05 05 15 00 1 4986.630
2022 01 05 05 30 00 1 4986.542
2022 01 05 05 45 00 1 4986.460
2022 01 05 06 00 00 1 4986.383
2022 01 05 06 15 00 1 4986.314
2022 01 05 06 30 00 1 4986.252
2022 01 05 06 45 00 1 4986.198
2022 01 05 07 00 00 1 4986.155
2022 01 05 07 15 00 1 4986.122
2022 01 05 07 30 00 1 4986.101
2022 01 05 07 45 00 1 4986.089
2022 01 05 08 00 00 1 4986.088
2022 01 05 08 15 00 1 4986.101
2022 01 05 08 30 00 1 4986.123
2022 01 05 08 45 00 1 4986.157
2022 01 05 09 00 00 1 4986.202
2022 01 05 09 15 00 1 4986.258
2022 01 05 09 30 00 1 4986.322
2022 01 05 09 45 00 1 4986.394
2022 01 05 10 00 00 1 4986.473
2022 01 05 10 15 00 1 4986.557
2022 01 05 10 30 00 1 4986.646
2022 01 05 10 45 00 1 4986.736
2022 01 05 11 00 00 1 4986.826
2022 01 05 11 15 00 1 4986.921
2022 01 05 11 30 00 1 4987.015
2022 01 05 11 45 00 1 4987.102
2022 01 05 12 00 00 1 4987.188
2022 01 05 12 15 00 1 4987.268
2022 01 05 12 30 00 1 4987.341
2022 01 05 12 45 00 1 4987.405
2022 01 05 13 00 00 1 4987.460
2022 01 05 13 15 00 1 4987.508
2022 01 05 13 30 00 1 4987.548
2022 01 05 13 45 00 1 4987.578
2022 01 05 14 00 00 1 4987.597
2022 01 05 14 15 00 1 4987.606
2022 01 05 14 30 00 1 4987.603
2022 01 05 14 45 00 1 4987.590
2022 01 05 15 00 00 1 4987.566
2022 01 05 15 15 00 1 4987.533
2022 01 05 15 30 00 1 4987.488
2022 01 05 15 45 00 1 4987.434
2022 01 05 16 00 00 1 4987.375
2022 01 05 16 15 00 1 4987.309
2022 01 05 16 30 00 1 4987.238
2022 01 05 16 45 00 1 4987.162
2022 01 05 17 00 00 1 4987.084
2022 01 05 17 15 00 1 4987.004
2022 01 05 17 30 00 1 4986.921
2022 01 05 17 45 00 1 4986.843
2022 01 05 18 00 00 1 4986.768
2022 01 05 18 15 00 1 4986.696
2022 01 05 18 30 00 1 4986.629
2022 01 05 18 45 00 1 4986.569
2022 01 05 19 00 00 1 4986.515
2022 01 05 19 15 00 1 4986.470
2022 01 05 19 30 00 1 4986.431
2022 01 05 19 45 00 1 4986.404
2022 01 05 20 00 00 1 4986.386
2022 01 05 20 15 00 1 4986.377
2022 01 05 20 30 00 1 4986.382
2022 01 05 20 45 00 1 4986.394
2022 01 05 21 00 00 1 4986.415
2022 01 05 21 15 00 1 4986.448
2022 01 05 21 30 00 1 4986.491
2022 01 05 21 45 00 1 4986.542
2022 01 05 22 00 00 1 4986.602
2022 01 05 22 15 00 1 4986.668
2022 01 05 22 30 00 1 4986.740
2022 01 05 22 45 00 1 4986.815
2022 01 05 23 00 00 1 4986.891
2022 01 05 23 15 00 1 4986.970
2022 01 05 23 30 00 1 4987.047
2022 01 05 23 45 00 1 4987.126
2022 01 06 00 00 00 1 4987.199
2022 01 06 00 15 00 1 4987.272
2022 01 06 00 30 00 1 4987.339
2022 01 06 00 45 00 1 4987.397
2022 01 06 01 00 00 1 4987.447
2022 01 06 01 15 00 1 4987.492
2022 01 06 01 30 00 1 4987.527
2022 01 06 01 45 00 1 4987.553
2022 01 06 02 00 00 1 4987.568
2022 01 06 02 15 00 1 4987.573
2022 01 06 02 30 00 1 4987.571
2022 01 06 02 45 00 1 4987.556
2022 01 06 03 00 00 1 4987.533
2022 01 06 03 15 00 1 4987.499
2022 01 06 03 30 00 1 4987.456
2022 01 06 03 45 00 1 4987.405
2022 01 06 04 00 00 1 4987.347
2022 01 06 04 15 00 1 4987.279
2022 01 06 04 30 00 1 4987.207
2022 01 06 04 45 00 1 4987.127
2022 01 06 05 00 00 1 4987.045
2022 01 06 05 15 00 1 4986.961
2022 01 06 05 30 00 1 4986.873
2022 01 06 05 45 00 1 4986.786
2022 01 06 06 00 00 1 4986.700
2022 01 06 06 15 00 1 4986.619
2022 01 06 06 30 00 1 4986.541
2022 01 06 06 45 00 1 4986.469
2022 01 06 07 00 00 1 4986.402
2022 01 06 07 15 00 1 4986.342
2022 01 06 07 30 00 1 4986.292
2022 01 06 07 45 00 1 4986.250
2022 01 06 08 00 00 1 4986.217
2022 01 06 08 15 00 1 4986.193
2022 01 06 08 30 00 1 4986.178
2022 01 06 08 45 00 1 4986.176
2022 01 06 09 00 00 1 4986.179
2022 01 06 09 15 00 1 4986.196
2022 01 06 09 30 00 1 4986.220
2022 01 06 09 45 00 1 4986.258
2022 01 06 10 00 00 1 4986.302
2022 01 06 10 15 00 1 4986.356
2022 01 06 10 30 00 1 4986.416
2022 01 06 10 45 00 1 4986.484
2022 01 06 11 00 00 1 4986.557
2022 01 06 11 15 00 1 4986.638
2022 01 06 11 30 00 1 4986.720
2022 01 06 11 45 00 1 4986.803
2022 01 06 12 00 00 1 4986.888
2022 01 06 12 15 00 1 4986.971
2022 01 06 12 30 00 1 4987.053
2022 01 06 12 45 00 1 4987.132
2022 01 06 13 00 00 1 4987.209
2022 01 06 13 15 00 1 4987.278
2022 01 06 13 30 00 1 4987.341
2022 01 06 13 45 00 1 4987.396
2022 01 06 14 00 00 1 4987.443
2022 01 06 14 15 00 1 4987.483
2022 01 06 14 30 00 1 4987.513
2022 01 06 14 45 00 1 4987.532
2022 01 06 15 00 00 1 4987.540
2022 01 06 15 15 00 1 4987.543
2022 01 06 15 30 00 1 4987.533
2022 01 06 15 45 00 1 4987.512
2022 01 06 16 00 00 1 4987.484
2022 01 06 16 15 00 1 4987.444
2022 01 06 16 30 00 1 4987.397
2022 01 06 16 45 00 1 4987.343
2022 01 06 17 00 00 1 4987.281
2022 01 06 17 15 00 1 4987.215
2022 01 06 17 30 00 1 4987.149
2022 01 06 17 45 00 1 4987.078
2022 01 06 18 00 00 1 4987.003
2022 01 06 18 15 00 1 4986.934
2022 01 06 18 30 00 1 4986.861
2022 01 06 18 45 00 1 4986.787
2022 01 06 19 00 00 1 4986.722
2022 01 06 19 15 00 1 4986.658
2022 01 06 19 30 00 1 4986.601
2022 01 06 19 45 00 1 4986.546
2022 01 06 20 00 00 1 4986.501
2022 01 06 20 15 00 1 4986.466
2022 01 06 20 30 00 1 4986.438
2022 01 06 20 45 00 1 4986.418
2022 01 06 21 00 00 1 4986.409
2022 01 06 21 15 00 1 4986.407
2022 01 06 21 30 00 1 4986.413
2022 01 06 21 45 00 1 4986.429
2022 01 06 22 00 00 1 4986.455
2022 01 06 22 15 00 1 4986.490
2022 01 06 22 30 00 1 4986.535
2022 01 06 22 45 00 1 4986.583
2022 01 06 23 00 00 1 4986.638
2022 01 06 23 15 00 1 4986.700
2022 01 06 23 30 00 1 4986.765
2022 01 06 23 45 00 1 4986.832
2022 01 07 00 00 00 1 4986.906
2022 01 07 00 15 00 1 4986.980
2022 01 07 00 30 00 1 4987.051
2022 01 07 00 45 00 1 4987.118
2022 01 07 01 00 00 1 4987.185
2022 01 07 01 15 00 1 4987.248
2022 01 07 01 30 00 1 4987.303
2022 01 07 01 45 00 1 4987.353
2022 01 07 02 00 00 1 4987.395
2022 01 07 02 15 00 1 4987.429
2022 01 07 02 30 00 1 4987.457
2022 01 07 02 45 00 1 4987.473
2022 01 07 03 00 00 1 4987.484
2022 01 07 03 15 00 1 4987.485
2022 01 07 03 30 00 1 4987.479
2022 01 07 03 45 00 1 4987.461
2022 01 07 04 00 00 1 4987.435
2022 01 07 04 15 00 1 4987.402
2022 01 07 04 30 00 1 4987.362
2022 01 07 04 45 00 1 4987.312
2022 01 07 05 00 00 1 4987.256
2022 01 07 05 15 00 1 4987.192
2022 01 07 05 30 00 1 4987.124
2022 01 07 05 45 00 1 4987.054
2022 01 07 06 00 00 1 4986.980
2022 01 07 06 15 00 1 4986.906
2022 01 07 06 30 00 1 4986.832
2022 01 07 06 45 00 1 4986.757
2022 01 07 07 00 00 1 4986.686
2022 01 07 07 15 00 1 4986.621
2022 01 07 07 30 00 1 4986.557
2022 01 07 07 45 00 1 4986.498
2022 01 07 08 00 00 1 4986.445
2022 01 07 08 15 00 1 4986.396
2022 01 07 08 30 00 1 4986.355
2022 01 07 08 45 00 1 4986.321
2022 01 07 09 00 00 1 4986.297
2022 01 07 09 15 00 1 4986.280
2022 01 07 09 30 00 1 4986.272
