#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 01 00 00 999 99.0 99.0  4.19 16.67  9.68 307 9999.0 999.0  25.4 999.0 99.0 99.00
2020 01 01 00 30 999 99.0 99.0  4.06 16.67  9.86 311 9999.0 999.0  25.4 999.0 99.0 99.00
2020 01 01 01 00 999 99.0 99.0  4.24 18.18 10.26 316 9999.0 999.0  25.4 999.0 99.0 99.00
2020 01 01 01 30 999 99.0 99.0  4.09 16.67 10.25 311 9999.0 999.0  25.4 999.0 99.0 99.00
2020 01 01 02 00 999 99.0 99.0  4.15 18.18  9.61 323 9999.0 999.0  25.4 999.0 99.0 99.00
2020 01 01 02 30 999 99.0 99.0  3.88 16.67  9.33 317 9999.0 999.0  25.3 999.0 99.0 99.00
2020 01 01 03 00 999 99.0 99.0  4.34 18.18 10.03 320 9999.0 999.0  25.3 999.0 99.0 99.00
2020 01 01 03 30 999 99.0 99.0  4.43 18.18 10.04 317 9999.0 999.0  25.3 999.0 99.0 99.00
2020 01 01 04 00 999 99.0 99.0  4.30 16.67 10.15 323 9999.0 999.0  25.3 999.0 99.0 99.00
2020 01 01 04 30 999 99.0 99.0  3.88 16.67  9.14 320 9999.0 999.0  25.3 999.0 99.0 99.00
2020 01 01 05 00 999 99.0 99.0  3.79 16.67  8.93 320 9999.0 999.0  25.3 999.0 99.0 99.00
2020 01 01 05 30 999 99.0 99.0  4.02 18.18  9.60 320 9999.0 999.0  25.2 999.0 99.0 99.00
2020 01 01 06 00 999 99.0 99.0  4.08 18.18  9.64 317 9999.0 999.0  25.2 999.0 99.0 99.00
2020 01 01 06 30 999 99.0 99.0  3.98 18.18  9.33 323 9999.0 999.0  25.3 999.0 99.0 99.00
2020 01 01 07 00 999 99.0 99.0  3.93 18.18  9.55 320 9999.0 999.0  25.2 999.0 99.0 99.00
2020 01 01 07 30 999 99.0 99.0  4.04 18.18 10.06 317 9999.0 999.0  25.2 999.0 99.0 99.00
2020 01 01 08 00 999 99.0 99.0  4.14 16.67  9.87 321 9999.0 999.0  25.2 999.0 99.0 99.00
2020 01 01 08 30 999 99.0 99.0  4.11 16.67  9.59 323 9999.0 999.0  25.2 999.0 99.0 99.00
2020 01 01 09 00 999 99.0 99.0  3.87 16.67  9.42 318 9999.0 999.0  25.2 999.0 99.0 99.00
2020 01 01 09 30 999 99.0 99.0  3.81 16.67  9.44 323 9999.0 999.0  25.2 999.0 99.0 99.00
2020 01 01 10 00 999 99.0 99.0  3.65 16.67  9.19 323 9999.0 999.0  25.2 999.0 99.0 99.00
