#YY,MM,DD,WVHT,ATMP,WTMP
2022,1,1,2.94,999.0,10.2
2022,1,1,2.92,999.0,10.1
2022,1,1,2.97,999.0,10.1
2022,1,1,3.0,999.0,10.2
2022,1,1,2.92,999.0,10.1
2022,1,1,2.98,999.0,10.2
2022,1,1,2.87,999.0,10.2
2022,1,1,2.81,999.0,10.2
2022,1,1,2.75,999.0,10.1
2022,1,1,2.84,999.0,10.1
2022,1,1,2.83,999.0,10.1
2022,1,1,2.82,999.0,10.2
2022,1,1,2.67,999.0,10.2
2022,1,1,2.72,999.0,10.2
2022,1,1,2.86,999.0,10.3
2022,1,1,2.68,999.0,10.3
2022,1,1,2.44,999.0,10.4
2022,1,1,2.78,999.0,10.1
2022,1,1,2.54,999.0,10.1
2022,1,1,2.56,999.0,10.1
2022,1,1,2.55,999.0,10.0
2022,1,1,2.36,999.0,10.0
2022,1,1,2.34,999.0,10.0
2022,1,1,2.18,999.0,10.0
2022,1,1,2.08,999.0,9.9
2022,1,1,2.15,999.0,9.9
2022,1,1,2.03,999.0,9.9
2022,1,1,1.98,999.0,9.9
2022,1,1,1.86,999.0,9.8
2022,1,1,1.94,999.0,9.8
2022,1,1,2.05,999.0,9.8
2022,1,1,2.05,999.0,9.8
2022,1,1,1.8,999.0,9.9
2022,1,1,1.86,999.0,9.9
2022,1,1,1.87,999.0,9.9
2022,1,1,1.87,999.0,9.9
2022,1,1,1.83,999.0,9.9
2022,1,1,1.85,999.0,9.9
2022,1,1,1.73,999.0,9.9
2022,1,1,1.8,999.0,9.9
2022,1,1,1.65,999.0,10.0
2022,1,1,1.67,999.0,10.0
2022,1,1,1.53,999.0,10.0
2022,1,1,1.54,999.0,10.0
2022,1,1,1.63,999.0,10.0
2022,1,1,1.58,999.0,10.0
2022,1,1,1.58,999.0,9.9
2022,1,1,1.53,999.0,9.9
2022,1,2,1.5,999.0,9.9
2022,1,2,1.47,999.0,9.8
2022,1,2,1.47,999.0,9.8
2022,1,2,1.35,999.0,9.8
2022,1,2,1.51,999.0,9.8
2022,1,2,1.55,999.0,9.7
2022,1,2,1.57,999.0,9.7
2022,1,2,1.56,999.0,9.7
2022,1,2,1.49,999.0,9.7
2022,1,2,1.41,999.0,9.7
2022,1,2,1.41,999.0,9.8
2022,1,2,1.35,999.0,9.8
2022,1,2,1.42,999.0,9.8
2022,1,2,1.55,999.0,9.8
2022,1,2,1.47,999.0,9.8
2022,1,2,1.54,999.0,9.8
2022,1,2,1.64,999.0,9.8
2022,1,2,1.64,999.0,9.8
2022,1,2,1.71,999.0,9.9
2022,1,2,1.83,999.0,9.9
2022,1,2,2.01,999.0,10.0
2022,1,2,2.12,999.0,10.1
2022,1,2,2.19,999.0,10.2
2022,1,2,2.49,999.0,10.2
2022,1,2,2.51,999.0,10.3
2022,1,2,2.63,999.0,10.4
2022,1,2,2.77,999.0,10.4
2022,1,2,3.11,999.0,10.5
2022,1,2,3.39,999.0,10.5
2022,1,2,3.64,999.0,10.5
2022,1,2,3.67,999.0,10.6
2022,1,2,3.85,999.0,10.6
2022,1,2,3.83,999.0,10.6
2022,1,2,4.21,999.0,10.6
2022,1,2,3.93,999.0,10.6
2022,1,2,4.11,999.0,10.6
2022,1,2,4.62,999.0,10.6
2022,1,2,4.57,999.0,10.6
2022,1,2,5.03,999.0,10.6
2022,1,2,5.23,999.0,10.6
2022,1,2,5.03,999.0,10.7
2022,1,2,5.5,999.0,10.7
2022,1,2,5.6,999.0,10.7
2022,1,2,5.98,999.0,10.7
2022,1,2,6.67,999.0,10.8
2022,1,2,6.21,999.0,10.7
2022,1,2,7.64,999.0,10.7
2022,1,2,6.7,999.0,10.7
2022,1,3,6.83,999.0,10.7
2022,1,3,6.66,999.0,10.7
2022,1,3,6.88,999.0,10.7
2022,1,3,7.17,999.0,10.8
2022,1,3,6.86,999.0,10.7
2022,1,3,6.97,999.0,10.7
2022,1,3,6.93,999.0,10.7
2022,1,3,6.81,999.0,10.7
2022,1,3,7.81,999.0,10.7
2022,1,3,7.49,999.0,10.7
2022,1,3,7.74,999.0,10.7
2022,1,3,7.63,999.0,10.6
2022,1,3,7.85,999.0,10.5
2022,1,3,7.94,999.0,10.5
2022,1,3,7.97,999.0,10.5
2022,1,3,8.59,999.0,10.5
2022,1,3,7.56,999.0,10.5
2022,1,3,7.83,999.0,10.5
2022,1,3,8.09,999.0,10.5
2022,1,3,7.46,999.0,10.5
2022,1,3,7.59,999.0,10.6
2022,1,3,7.57,999.0,10.6
2022,1,3,7.44,999.0,10.6
2022,1,3,6.71,999.0,10.6
2022,1,3,6.76,999.0,10.6
2022,1,3,6.6,999.0,10.6
2022,1,3,6.36,999.0,10.6
2022,1,3,5.74,999.0,10.6
2022,1,3,5.85,999.0,10.6
2022,1,3,5.37,999.0,10.6
2022,1,3,5.16,999.0,10.6
2022,1,3,5.35,999.0,10.6
2022,1,3,5.09,999.0,10.7
