#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 01 00 26 999 99.0 99.0  2.94 11.11  7.33 310 9999.0 999.0  10.2 999.0 99.0 99.00
2022 01 01 00 56 999 99.0 99.0  2.92 11.76  7.45 317 9999.0 999.0  10.1 999.0 99.0 99.00
2022 01 01 01 26 999 99.0 99.0  2.97 11.76  7.53 326 9999.0 999.0  10.1 999.0 99.0 99.00
2022 01 01 01 56 999 99.0 99.0  3.00 11.11  7.71 319 9999.0 999.0  10.2 999.0 99.0 99.00
2022 01 01 02 26 999 99.0 99.0  2.92 11.11  7.58 319 9999.0 999.0  10.1 999.0 99.0 99.00
2022 01 01 02 56 999 99.0 99.0  2.98 11.11  7.72 320 9999.0 999.0  10.2 999.0 99.0 99.00
2022 01 01 03 26 999 99.0 99.0  2.87  9.88  7.87 316 9999.0 999.0  10.2 999.0 99.0 99.00
2022 01 01 03 56 999 99.0 99.0  2.81 11.11  7.57 326 9999.0 999.0  10.2 999.0 99.0 99.00
2022 01 01 04 26 999 99.0 99.0  2.75 10.53  7.77 312 9999.0 999.0  10.1 999.0 99.0 99.00
2022 01 01 04 56 999 99.0 99.0  2.84 10.53  7.72 319 9999.0 999.0  10.1 999.0 99.0 99.00
2022 01 01 05 26 999 99.0 99.0  2.83 10.53  7.61 306 9999.0 999.0  10.1 999.0 99.0 99.00
2022 01 01 05 56 999 99.0 99.0  2.82  9.88  7.96 323 9999.0 999.0  10.2 999.0 99.0 99.00
2022 01 01 06 26 999 99.0 99.0  2.67  9.88  7.80 317 9999.0 999.0  10.2 999.0 99.0 99.00
2022 01 01 06 56 999 99.0 99.0  2.72 10.53  7.82 320 9999.0 999.0  10.2 999.0 99.0 99.00
2022 01 01 07 26 999 99.0 99.0  2.86  9.88  7.93 317 9999.0 999.0  10.3 999.0 99.0 99.00
2022 01 01 07 56 999 99.0 99.0  2.68  9.88  7.82 320 9999.0 999.0  10.3 999.0 99.0 99.00
2022 01 01 08 26 999 99.0 99.0  2.44 10.53  7.83 317 9999.0 999.0  10.4 999.0 99.0 99.00
2022 01 01 08 56 999 99.0 99.0  2.78 11.76  8.22 313 9999.0 999.0  10.1 999.0 99.0 99.00
2022 01 01 09 26 999 99.0 99.0  2.54 10.53  7.96 320 9999.0 999.0  10.1 999.0 99.0 99.00
