#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 02 01 00 00 999 99.0 99.0  2.03 11.76  9.15 285 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 00 30 999 99.0 99.0  1.96 12.50  8.86 281 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 01 00 999 99.0 99.0  1.94 13.33  8.77 293 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 01 30 999 99.0 99.0  2.20 13.33  9.22 281 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 02 00 999 99.0 99.0  1.88 12.50  8.58 285 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 02 30 999 99.0 99.0  2.17  9.88  8.95 271 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 03 00 999 99.0 99.0  1.89  9.88  8.53 271 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 03 30 999 99.0 99.0  2.09 11.76  8.86 293 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 04 00 999 99.0 99.0  2.10 12.50  8.79 291 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 04 30 999 99.0 99.0  2.00 11.76  8.27 285 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 05 00 999 99.0 99.0  1.91 10.53  7.91 279 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 05 30 999 99.0 99.0  1.93 11.11  7.58 286 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 06 00 999 99.0 99.0  1.98 11.11  7.39 295 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 06 30 999 99.0 99.0  2.07  9.88  7.78 286 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 07 00 999 99.0 99.0  2.07  9.09  7.44 271 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 07 30 999 99.0 99.0  2.09 20.00  7.70 288 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 08 00 999 99.0 99.0  2.00 20.00  7.69 277 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 08 30 999 99.0 99.0  2.00 12.50  7.32 286 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 09 00 999 99.0 99.0  2.18 20.00  7.82 279 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 09 30 999 99.0 99.0  2.20 20.00  7.62 285 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 10 00 999 99.0 99.0  2.23 20.00  7.20 289 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 10 30 999 99.0 99.0  2.33 20.00  7.64 279 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 11 00 999 99.0 99.0  2.16 20.00  6.88 285 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 11 30 999 99.0 99.0  2.19 20.00  6.97 281 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 12 00 999 99.0 99.0  2.16 18.18  7.03 286 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 12 30 999 99.0 99.0  2.26 18.18  7.61 285 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 13 00 999 99.0 99.0  2.41 20.00  8.32 285 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 13 30 999 99.0 99.0  2.39 18.18  8.04 288 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 14 00 999 99.0 99.0  2.41 18.18  7.34 282 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 14 30 999 99.0 99.0  2.66 18.18  7.73 295 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 15 00 999 99.0 99.0  2.62 18.18  7.13 293 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 15 30 999 99.0 99.0  2.90 18.18  7.47 293 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 16 00 999 99.0 99.0  3.02 18.18  7.49 289 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 16 30 999 99.0 99.0  2.83 18.18  6.95 285 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 17 00 999 99.0 99.0  3.29 18.18  7.38 285 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 17 30 999 99.0 99.0  3.06 18.18  6.90 291 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 18 00 999 99.0 99.0  2.92 18.18  6.81 298 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 18 30 999 99.0 99.0  2.75 18.18  6.74 288 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 19 00 999 99.0 99.0  3.26 18.18  7.33 296 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 19 30 999 99.0 99.0  3.21 18.18  7.63 293 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 20 00 999 99.0 99.0  3.51 18.18  7.39 291 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 20 30 999 99.0 99.0  3.28 18.18  7.41 285 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 21 00 999 99.0 99.0  3.25 18.18  7.50 289 9999.0 999.0  11.7 999.0 99.0 99.00
2019 02 01 21 30 999 99.0 99.0  3.08 18.18  7.71 293 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 22 00 999 99.0 99.0  3.03 18.18  7.81 292 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 22 30 999 99.0 99.0  3.24 18.18  8.36 289 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 23 00 999 99.0 99.0  3.09 16.67  8.01 286 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 01 23 30 999 99.0 99.0  3.01 16.67  8.07 291 9999.0 999.0  11.8 999.0 99.0 99.00
2019 02 02 00 00 999 99.0 99.0  3.07 16.67  8.20 289 9999.0 999.0  11.8 999.0 99.0 99.00
