#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 01 01 00 00 999 99.0 99.0  0.29  2.41  2.01 227 9999.0   9.8   6.8 999.0 99.0 99.00
2023 01 01 00 30 999 99.0 99.0  0.27  2.25  1.90 225 9999.0   9.8   6.8 999.0 99.0 99.00
2023 01 01 01 00 999 99.0 99.0  0.29  2.15  1.97 201 9999.0   9.6   6.9 999.0 99.0 99.00
2023 01 01 01 30 999 99.0 99.0  0.27  2.27  2.02 196 9999.0   9.4   7.0 999.0 99.0 99.00
2023 01 01 02 00 999 99.0 99.0  0.26  2.25  2.01 201 9999.0   9.8   7.0 999.0 99.0 99.00
2023 01 01 02 30 999 99.0 99.0  0.28  2.20  1.97 203 9999.0   9.4   7.0 999.0 99.0 99.00
2023 01 01 03 00 999 99.0 99.0  0.28  2.08  1.98 209 9999.0   9.2   7.0 999.0 99.0 99.00
2023 01 01 03 30 999 99.0 99.0  0.30  2.35  2.05 225 9999.0   9.1   7.0 999.0 99.0 99.00
2023 01 01 04 00 999 99.0 99.0  0.27  2.27  2.04 224 9999.0   8.7   7.0 999.0 99.0 99.00
2023 01 01 04 30 999 99.0 99.0  0.24 99.00  2.03 999 9999.0   8.8   7.0 999.0 99.0 99.00
2023 01 01 05 00 999 99.0 99.0  0.20 99.00  1.99 999 9999.0   8.8   7.0 999.0 99.0 99.00
2023 01 01 05 30 999 99.0 99.0  0.17 99.00  1.91 999 9999.0   9.0   7.0 999.0 99.0 99.00
2023 01 01 06 00 999 99.0 99.0  0.15 99.00  1.83 999 9999.0   9.2   7.0 999.0 99.0 99.00
2023 01 01 06 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   9.3   6.9 999.0 99.0 99.00
2023 01 01 07 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   9.4   6.9 999.0 99.0 99.00
2023 01 01 07 30 999 99.0 99.0  0.33  2.41  2.15 246 9999.0   9.0   6.9 999.0 99.0 99.00
2023 01 01 08 00 999 99.0 99.0  0.33  2.70  2.28 241 9999.0   8.7   6.8 999.0 99.0 99.00
2023 01 01 08 30 999 99.0 99.0  0.27  2.50  2.11 239 9999.0   9.0   6.8 999.0 99.0 99.00
2023 01 01 09 00 999 99.0 99.0  0.30  2.41  2.04 241 9999.0   8.9   6.8 999.0 99.0 99.00
2023 01 01 09 30 999 99.0 99.0  0.29  2.35  2.03 242 9999.0   8.7   6.8 999.0 99.0 99.00
2023 01 01 10 00 999 99.0 99.0  0.33  2.33  2.07 242 9999.0   8.3   6.8 999.0 99.0 99.00
2023 01 01 10 30 999 99.0 99.0  0.34  2.44  2.11 237 9999.0   8.5   6.8 999.0 99.0 99.00
2023 01 01 11 00 999 99.0 99.0  0.36  2.56  2.16 244 9999.0   8.6   6.8 999.0 99.0 99.00
2023 01 01 11 30 999 99.0 99.0  0.39  2.38  2.19 248 9999.0   8.3   6.8 999.0 99.0 99.00
2023 01 01 12 00 999 99.0 99.0  0.37  2.53  2.16 252 9999.0   8.6   6.8 999.0 99.0 99.00
2023 01 01 12 30 999 99.0 99.0  0.40  2.44  2.23 265 9999.0   9.1   6.8 999.0 99.0 99.00
2023 01 01 13 00 999 99.0 99.0  0.46  2.82  2.36 284 9999.0   9.0   6.8 999.0 99.0 99.00
2023 01 01 13 30 999 99.0 99.0  0.48  2.78  2.52 276 9999.0   8.9   6.8 999.0 99.0 99.00
2023 01 01 14 00 999 99.0 99.0  0.48  3.17  2.52 300 9999.0   8.9   6.8 999.0 99.0 99.00
2023 01 01 14 30 999 99.0 99.0  0.44  2.70  2.35 280 9999.0   9.7   6.8 999.0 99.0 99.00
2023 01 01 15 00 999 99.0 99.0  0.45  2.67  2.40 284 9999.0   9.5   6.8 999.0 99.0 99.00
2023 01 01 15 30 999 99.0 99.0  0.48  3.17  2.49 305 9999.0   9.7   6.8 999.0 99.0 99.00
2023 01 01 16 00 999 99.0 99.0  0.50  3.08  2.49 285 9999.0  10.0   6.9 999.0 99.0 99.00
2023 01 01 16 30 999 99.0 99.0  0.54  3.08  2.54 283 9999.0   9.3   6.9 999.0 99.0 99.00
2023 01 01 17 00 999 99.0 99.0  0.46  3.03  2.52 286 9999.0   9.1   6.9 999.0 99.0 99.00
2023 01 01 17 30 999 99.0 99.0  0.44  2.86  2.52 286 9999.0  10.0   6.9 999.0 99.0 99.00
2023 01 01 18 00 999 99.0 99.0  0.48  2.74  2.54 297 9999.0   9.4   6.9 999.0 99.0 99.00
2023 01 01 18 30 999 99.0 99.0  0.45  3.23  2.60 325 9999.0   8.7   6.9 999.0 99.0 99.00
2023 01 01 19 00 999 99.0 99.0  0.42  3.33  2.56 330 9999.0   9.1   6.9 999.0 99.0 99.00
2023 01 01 19 30 999 99.0 99.0  0.44  3.23  2.62 327 9999.0   9.0   6.9 999.0 99.0 99.00
2023 01 01 20 00 999 99.0 99.0  0.43  3.51  2.71 332 9999.0   9.1   7.0 999.0 99.0 99.00
2023 01 01 20 30 999 99.0 99.0  0.41  3.51  2.79 331 9999.0   8.5   6.9 999.0 99.0 99.00
2023 01 01 21 00 999 99.0 99.0  0.40  3.70  2.62 331 9999.0 999.0   6.9 999.0 99.0 99.00
2023 01 01 21 30 999 99.0 99.0  0.43  3.70  2.58 335 9999.0   8.3   6.9 999.0 99.0 99.00
2023 01 01 22 00 999 99.0 99.0  0.43  3.57  2.54 334 9999.0   8.1   6.8 999.0 99.0 99.00
2023 01 01 22 30 999 99.0 99.0  0.44  3.51  2.44 336 9999.0   8.1   6.8 999.0 99.0 99.00
2023 01 01 23 00 999 99.0 99.0  0.48  3.28  2.44 332 9999.0   8.0   6.8 999.0 99.0 99.00
