#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 01 00 27 999 99.0 99.0  0.80  3.85  3.30 335 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 00 57 999 99.0 99.0  0.91  4.35  3.44 344 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 01 27 999 99.0 99.0  0.93  4.35  3.47 342 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 01 57 999 99.0 99.0  0.99  4.55  3.66 337 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 02 27 999 99.0 99.0  1.02  4.55  3.59 342 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 02 57 999 99.0 99.0  1.04  4.55  3.61 339 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 03 27 999 99.0 99.0  1.15  4.76  3.76 338 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 03 57 999 99.0 99.0  1.22  4.76  3.91 342 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 04 27 999 99.0 99.0  1.23  5.00  4.03 349 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 04 57 999 99.0 99.0  1.19  5.00  3.98 348 9999.0 999.0   6.7 999.0 99.0 99.00
2021 01 01 05 27 999 99.0 99.0  1.07  5.00  3.83 349 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 05 57 999 99.0 99.0  1.16  5.00  3.99 356 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 06 27 999 99.0 99.0  1.26  5.00  4.14 356 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 06 57 999 99.0 99.0  1.26  5.56  4.26 356 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 07 27 999 99.0 99.0  1.32  5.26  4.23 352 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 07 57 999 99.0 99.0  1.20  5.56  4.21 353 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 08 27 999 99.0 99.0  1.09  5.56  4.16 353 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 08 57 999 99.0 99.0  1.05  5.56  4.04 351 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 09 27 999 99.0 99.0  1.00  5.26  3.98 349 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 09 57 999 99.0 99.0  0.99  5.26  3.98 349 9999.0 999.0   6.5 999.0 99.0 99.00
2021 01 01 10 27 999 99.0 99.0  0.92  5.00  3.95 346 9999.0 999.0   6.5 999.0 99.0 99.00
2021 01 01 10 57 999 99.0 99.0  0.91  5.00  3.86 349 9999.0 999.0   6.5 999.0 99.0 99.00
2021 01 01 11 27 999 99.0 99.0  0.77  4.76  3.71 351 9999.0 999.0   6.5 999.0 99.0 99.00
2021 01 01 11 57 999 99.0 99.0  0.75  4.76  3.65 342 9999.0 999.0   6.5 999.0 99.0 99.00
2021 01 01 12 27 999 99.0 99.0  0.77  5.00  3.78 346 9999.0 999.0   6.5 999.0 99.0 99.00
2021 01 01 12 57 999 99.0 99.0  0.76  4.76  3.81 351 9999.0 999.0   6.5 999.0 99.0 99.00
2021 01 01 13 27 999 99.0 99.0  0.69  5.00  3.70 352 9999.0 999.0   6.5 999.0 99.0 99.00
2021 01 01 13 57 999 99.0 99.0  0.62  4.55  3.55 346 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 14 27 999 99.0 99.0  0.61  4.76  3.58 358 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 14 57 999 99.0 99.0  0.55  4.55  3.59 355 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 15 27 999 99.0 99.0  0.50  4.17  3.51 348 9999.0 999.0   6.7 999.0 99.0 99.00
2021 01 01 15 57 999 99.0 99.0  0.50  4.55  3.33 358 9999.0 999.0   6.7 999.0 99.0 99.00
2021 01 01 16 27 999 99.0 99.0  0.48  4.35  3.23 352 9999.0 999.0   6.7 999.0 99.0 99.00
2021 01 01 16 57 999 99.0 99.0  0.42  4.55  3.16 359 9999.0 999.0   6.7 999.0 99.0 99.00
2021 01 01 17 27 999 99.0 99.0  0.40  3.85  3.17 345 9999.0 999.0   6.7 999.0 99.0 99.00
2021 01 01 17 57 999 99.0 99.0  0.37  4.35  3.23 355 9999.0 999.0   6.7 999.0 99.0 99.00
2021 01 01 18 27 999 99.0 99.0  0.33  4.17  3.22 351 9999.0 999.0   6.7 999.0 99.0 99.00
2021 01 01 18 57 999 99.0 99.0  0.31  3.85  3.30 348 9999.0 999.0   6.7 999.0 99.0 99.00
2021 01 01 19 27 999 99.0 99.0  0.29  4.35  3.29 355 9999.0 999.0   6.7 999.0 99.0 99.00
2021 01 01 20 27 999 99.0 99.0  0.28  4.35  3.41 355 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 20 57 999 99.0 99.0  0.27  4.17  3.47 356 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 21 27 999 99.0 99.0  0.25  4.00  3.59 353 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 21 57 999 99.0 99.0  0.24 99.00  3.56 999 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 22 27 999 99.0 99.0  0.22 99.00  3.55 999 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 22 57 999 99.0 99.0  0.20 99.00  3.54 999 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 23 27 999 99.0 99.0  0.21 99.00  3.53 999 9999.0 999.0   6.6 999.0 99.0 99.00
2021 01 01 23 57 999 99.0 99.0  0.19 99.00  3.47 999 9999.0 999.0   6.5 999.0 99.0 99.00
2021 01 02 00 27 999 99.0 99.0  0.17 99.00  3.44 999 9999.0 999.0   6.5 999.0 99.0 99.00
