#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2020 01 05 21 45 00 1 3472.863
2020 01 05 22 00 00 1 3472.871
2020 01 05 22 15 00 1 3472.876
2020 01 05 22 30 00 1 3472.876
2020 01 05 22 45 00 1 3472.872
2020 01 05 23 00 00 1 3472.870
2020 01 05 23 15 00 1 3472.863
2020 01 05 23 30 00 1 3472.855
2020 01 05 23 45 00 1 3472.846
2020 01 06 00 00 00 1 3472.833
2020 01 06 00 15 00 1 3472.821
2020 01 06 00 30 00 1 3472.806
2020 01 06 00 45 00 1 3472.793
2020 01 06 01 00 00 1 3472.777
2020 01 06 01 15 00 1 3472.760
2020 01 06 01 30 00 1 3472.740
2020 01 06 01 45 00 1 3472.722
2020 01 06 02 00 00 1 3472.704
2020 01 06 02 15 00 1 3472.685
2020 01 06 02 30 00 1 3472.667
2020 01 06 02 45 00 1 3472.651
2020 01 06 03 00 00 1 3472.634
2020 01 06 03 15 00 1 3472.617
2020 01 06 03 30 00 1 3472.602
2020 01 06 03 45 00 1 3472.591
2020 01 06 04 00 00 1 3472.584
2020 01 06 04 15 00 1 3472.577
2020 01 06 04 30 00 1 3472.572
2020 01 06 04 45 00 1 3472.570
2020 01 06 05 00 00 1 3472.570
2020 01 06 05 15 00 1 3472.573
2020 01 06 05 30 00 1 3472.579
2020 01 06 05 45 00 1 3472.587
2020 01 06 06 00 00 1 3472.596
2020 01 06 06 15 00 1 3472.608
2020 01 06 06 30 00 1 3472.621
2020 01 06 06 45 00 1 3472.637
2020 01 06 07 00 00 1 3472.654
2020 01 06 07 15 00 1 3472.676
2020 01 06 07 30 00 1 3472.698
2020 01 06 07 45 00 1 3472.721
2020 01 06 08 00 00 1 3472.748
2020 01 06 08 15 00 1 3472.774
2020 01 06 08 30 00 1 3472.802
2020 01 06 08 45 00 1 3472.827
2020 01 06 09 00 00 1 3472.852
2020 01 06 09 15 00 1 3472.877
2020 01 06 09 30 00 1 3472.901
2020 01 06 09 45 00 1 3472.924
2020 01 06 10 00 00 1 3472.943
2020 01 06 10 15 00 1 3472.962
2020 01 06 10 30 00 1 3472.979
2020 01 06 10 45 00 1 3472.991
2020 01 06 11 00 00 1 3473.001
2020 01 06 11 15 00 1 3473.008
2020 01 06 11 30 00 1 3473.012
2020 01 06 11 45 00 1 3473.013
2020 01 06 12 00 00 1 3473.011
2020 01 06 12 15 00 1 3473.004
2020 01 06 12 30 00 1 3472.995
2020 01 06 12 45 00 1 3472.984
2020 01 06 13 00 00 1 3472.970
2020 01 06 13 15 00 1 3472.958
2020 01 06 13 30 00 1 3472.943
2020 01 06 13 45 00 1 3472.922
2020 01 06 14 00 00 1 3472.900
2020 01 06 14 15 00 1 3472.877
2020 01 06 14 30 00 1 3472.857
2020 01 06 14 45 00 1 3472.832
2020 01 06 15 00 00 1 3472.810
2020 01 06 15 15 00 1 3472.785
2020 01 06 15 30 00 1 3472.763
2020 01 06 15 45 00 1 3472.740
2020 01 06 16 00 00 1 3472.721
2020 01 06 16 15 00 1 3472.702
2020 01 06 16 30 00 1 3472.684
2020 01 06 16 45 00 1 3472.667
2020 01 06 17 00 00 1 3472.654
2020 01 06 17 15 00 1 3472.646
2020 01 06 17 30 00 1 3472.638
2020 01 06 17 45 00 1 3472.634
2020 01 06 18 00 00 1 3472.633
2020 01 06 18 15 00 1 3472.633
2020 01 06 18 30 00 1 3472.636
2020 01 06 18 45 00 1 3472.643
2020 01 06 19 00 00 1 3472.651
2020 01 06 19 15 00 1 3472.661
2020 01 06 19 30 00 1 3472.672
2020 01 06 19 45 00 1 3472.684
2020 01 06 20 00 00 1 3472.696
2020 01 06 20 15 00 1 3472.710
2020 01 06 20 30 00 1 3472.728
2020 01 06 20 45 00 1 3472.744
2020 01 06 21 00 00 1 3472.761
2020 01 06 21 15 00 1 3472.778
2020 01 06 21 30 00 1 3472.795
2020 01 06 21 45 00 1 3472.811
2020 01 06 22 00 00 1 3472.829
2020 01 06 22 15 00 1 3472.843
2020 01 06 22 30 00 1 3472.853
2020 01 06 22 45 00 1 3472.866
2020 01 06 23 00 00 1 3472.872
2020 01 06 23 15 00 1 3472.876
2020 01 06 23 30 00 1 3472.879
2020 01 06 23 45 00 1 3472.880
2020 01 07 00 00 00 1 3472.878
2020 01 07 00 15 00 1 3472.873
2020 01 07 00 30 00 1 3472.866
2020 01 07 00 45 00 1 3472.854
2020 01 07 01 00 00 1 3472.841
2020 01 07 01 15 00 1 3472.825
2020 01 07 01 30 00 1 3472.806
2020 01 07 01 45 00 1 3472.788
2020 01 07 02 00 00 1 3472.767
2020 01 07 02 15 00 1 3472.745
2020 01 07 02 30 00 1 3472.721
2020 01 07 02 45 00 1 3472.699
2020 01 07 03 00 00 1 3472.675
2020 01 07 03 15 00 1 3472.654
2020 01 07 03 30 00 1 3472.635
2020 01 07 03 45 00 1 3472.613
2020 01 07 04 00 00 1 3472.594
2020 01 07 04 15 00 1 3472.579
2020 01 07 04 30 00 1 3472.564
2020 01 07 04 45 00 1 3472.551
2020 01 07 05 00 00 1 3472.542
2020 01 07 05 15 00 1 3472.534
2020 01 07 05 30 00 1 3472.527
2020 01 07 05 45 00 1 3472.525
2020 01 07 06 00 00 1 3472.526
2020 01 07 06 15 00 1 3472.532
2020 01 07 06 30 00 1 3472.540
2020 01 07 06 45 00 1 3472.551
2020 01 07 07 00 00 1 3472.566
2020 01 07 07 15 00 1 3472.585
2020 01 07 07 30 00 1 3472.606
2020 01 07 07 45 00 1 3472.633
2020 01 07 08 00 00 1 3472.663
2020 01 07 08 15 00 1 3472.693
2020 01 07 08 30 00 1 3472.726
2020 01 07 08 45 00 1 3472.758
2020 01 07 09 00 00 1 3472.794
2020 01 07 09 15 00 1 3472.829
2020 01 07 09 30 00 1 3472.864
2020 01 07 09 45 00 1 3472.895
2020 01 07 10 00 00 1 3472.926
2020 01 07 10 15 00 1 3472.958
2020 01 07 10 30 00 1 3472.984
2020 01 07 10 45 00 1 3473.012
2020 01 07 11 00 00 1 3473.036
2020 01 07 11 15 00 1 3473.055
2020 01 07 11 30 00 1 3473.073
2020 01 07 11 45 00 1 3473.088
2020 01 07 12 00 00 1 3473.098
2020 01 07 12 15 00 1 3473.104
2020 01 07 12 30 00 1 3473.104
2020 01 07 12 45 00 1 3473.101
2020 01 07 13 00 00 1 3473.094
2020 01 07 13 15 00 1 3473.082
2020 01 07 13 30 00 1 3473.069
2020 01 07 13 45 00 1 3473.051
