station_id,ds_m_d,yhat,yhat_lower,yhat_upper,WTMP_pred,WTMP_pred_lower,WTMP_pred_upper
SanDiego_46235,12-09,1.2848011704072566,0.8098737058609008,1.756204775066684,16.24744101897353,14.614721571375322,17.851054170010226
SanDiego_46235,12-10,1.3128562748685462,0.8186343856152354,1.7933469584285886,16.159323355786473,14.568489556281296,17.71944686935001
SanDiego_46235,12-11,1.3553173759686492,0.8301739533326726,1.825298895240162,16.087465829653965,14.385778687036046,17.688896849948243
SanDiego_46235,12-12,1.3949078249906532,0.9467825899346081,1.8521103715646077,16.09925470716032,14.584646025560566,17.63953578339225
SanDiego_46235,12-13,1.41105464579405,0.9424524334506528,1.8855784205493078,16.054850806108643,14.45530244232777,17.709415734949612
SanDiego_46235,12-14,1.4020707212294934,0.9341304116651695,1.8820760190244048,16.03399563649716,14.35370031677835,17.54184661554134
SanDiego_46235,12-15,1.3673884695366594,0.8794056568268087,1.8556146465319294,15.999273729891652,14.39851543511356,17.729842771818234
SanDiego_46235,12-16,1.3525208369377169,0.8955166035394501,1.8509154223478121,16.00797509365474,14.30699807370854,17.67559656553409
SanDiego_46235,12-17,1.3795707579961736,0.8752490128729447,1.8677047974297556,15.910999510493697,14.399283458598303,17.496226346579704
SanDiego_46235,12-18,1.4373635743110245,0.975970346585385,1.8991864692932094,15.831273664476205,14.112922661802465,17.388167832125156
SanDiego_46235,12-19,1.485035755821413,1.0031671648417892,1.9832547252985993,15.836582589871442,14.218429052105176,17.54367753388466
SanDiego_46235,12-20,1.5140379990693045,1.0363445850613484,1.9657329796365468,15.7874634893812,14.037731524297016,17.53748865494115
SanDiego_46235,12-21,1.521136852403514,1.0271414502800738,1.9540374589066,15.76399966338537,14.111506739422074,17.340113163921558
SanDiego_46235,12-22,1.49680332798486,0.9718038834696336,1.967018861672097,15.729071413504604,14.106630768918754,17.325130019957058
SanDiego_46235,12-23,1.4972339984597758,1.009190415241664,1.9726063168837145,15.740208229329292,14.164489512160465,17.278697118155428
SanDiego_46235,12-24,1.5453576477826028,1.0927592883178558,1.9935395374579057,15.648484318293605,14.062399516535633,17.322225139519258
SanDiego_46235,12-25,1.6148289541042071,1.1513737473036403,2.121017959658711,15.576928755536322,14.062951910477624,17.286814878588842
SanDiego_46235,12-26,1.6815835463673867,1.2084513409799675,2.1727886527330273,15.593351992335574,14.007035153553826,17.18895146657505
SanDiego_46235,12-27,1.7305171632545597,1.2617852595146066,2.1894890334646777,15.558236950474223,13.92428101058707,17.176194081077064
SanDiego_46235,12-28,1.748171938909139,1.281176853670159,2.207106122789024,15.551532557421984,13.910641389870403,17.157909769032777
SanDiego_46235,12-29,1.7344983599878399,1.2621747276393374,2.1910987109403295,15.535906627410338,13.865599591792906,17.168967849766574
SanDiego_46235,12-30,1.7416853229120943,1.283733365020016,2.2546997459083813,15.568602365768424,14.077279078408878,17.148059629158325
SanDiego_46235,12-31,1.7936202417648646,1.3266302934256053,2.29851230906422,15.50034045232404,13.89649166948242,17.203178721471932
SanFrancisco_46213,02-02,3.494149492053079,2.421908959618275,4.621954760091357,11.287002055612872,9.099890625103248,13.614347908032338
SanFrancisco_46213,02-03,3.483490487325278,2.350307757831595,4.661740584981043,11.275621214460838,9.101816558625066,13.549185977705953
SanFrancisco_46213,02-04,3.4964567415198715,2.370718504296673,4.6193644076527285,11.195663717306449,8.932345653161985,13.330870488301638
SanFrancisco_46213,02-05,3.612612627661503,2.457276139680124,4.884518934707658,11.14635988543265,8.883123452259715,13.505550489340209
SanFrancisco_46213,02-06,3.7350243334055784,2.6734643822272584,5.017310834696094,11.194777356976608,8.837460147145265,13.371853723539274
SanFrancisco_46213,02-07,3.77006614875166,2.603542062077257,4.938104882527969,11.204080323322648,8.972836151617738,13.698136870796029
SanFrancisco_46213,02-08,3.6873682003268264,2.588201721824328,4.8618134845833625,11.056154459996854,8.827405573224558,13.264293656583188
SanFrancisco_46213,02-09,3.630168316560199,2.435658110276103,4.798449551590085,10.964596253999794,8.580075671277184,13.114167061304109
SanFrancisco_46213,02-10,3.644280916614469,2.568582314083394,4.726832615369012,10.921518391778157,8.693975988662212,13.29819406092378
SanFrancisco_46213,02-11,3.818858585243138,2.6112178987380386,4.9708806783918575,10.811171299818717,8.622831704509839,12.975763749711652
SanFrancisco_46213,02-12,3.895109802571798,2.8520732089113614,5.06685521591218,10.733522873138988,8.537489236812231,13.021532340867529
