#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 01 00 00 999 99.0 99.0  0.55  7.69  5.30 154 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 00 30 999 99.0 99.0  0.56  9.09  4.35 143 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 01 00 999 99.0 99.0  0.58  6.67  4.18 150 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 01 01 30 999 99.0 99.0  0.59  8.33  4.24 161 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 01 02 00 999 99.0 99.0  0.61  8.33  4.18 156 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 01 02 30 999 99.0 99.0  0.61  8.33  4.44 157 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 03 00 999 99.0 99.0  0.60  8.33  4.51 158 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 03 30 999 99.0 99.0  0.61  9.09  4.56 161 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 04 00 999 99.0 99.0  0.57  7.14  4.61 167 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 01 04 30 999 99.0 99.0  0.60  7.69  4.65 156 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 01 05 00 999 99.0 99.0  0.60  8.33  4.51 161 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 01 05 30 999 99.0 99.0  0.63  7.69  4.53 156 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 01 06 00 999 99.0 99.0  0.63  7.69  4.71 168 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 06 30 999 99.0 99.0  0.63  7.69  4.48 160 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 07 00 999 99.0 99.0  0.65  7.69  4.48 164 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 01 07 30 999 99.0 99.0  0.70 16.67  4.60 115 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 01 08 00 999 99.0 99.0  0.73  9.09  4.12 140 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 01 08 30 999 99.0 99.0  0.77 16.67  3.99 123 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 01 09 00 999 99.0 99.0  0.86  4.76  4.06 171 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 01 09 30 999 99.0 99.0  0.86  5.00  4.01 165 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 01 10 00 999 99.0 99.0  0.97  5.26  4.12 170 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 01 10 30 999 99.0 99.0  0.99  5.56  4.15 167 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 01 11 00 999 99.0 99.0  1.07  6.25  4.09 174 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 01 11 30 999 99.0 99.0  1.07  5.56  4.24 174 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 12 00 999 99.0 99.0  1.14  5.88  4.31 175 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 12 30 999 99.0 99.0  1.12  6.25  4.32 168 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 13 00 999 99.0 99.0  1.16  6.67  4.42 181 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 13 30 999 99.0 99.0  1.16  6.25  4.44 178 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 14 00 999 99.0 99.0  1.27  6.25  4.50 174 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 01 14 30 999 99.0 99.0  1.21  6.25  4.37 175 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 01 15 00 999 99.0 99.0  1.23  6.25  4.36 178 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 01 15 30 999 99.0 99.0  1.24  6.25  4.35 181 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 16 00 999 99.0 99.0  1.26  6.25  4.39 184 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 01 16 30 999 99.0 99.0  1.34  6.25  4.47 181 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 01 17 00 999 99.0 99.0  1.31  6.25  4.44 179 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 01 17 30 999 99.0 99.0  1.33  6.25  4.34 175 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 01 18 00 999 99.0 99.0  1.29  6.25  4.38 181 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 01 18 30 999 99.0 99.0  1.28  5.88  4.42 179 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 01 19 00 999 99.0 99.0  1.36  6.25  4.50 179 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 01 19 30 999 99.0 99.0  1.28  5.56  4.35 186 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 01 20 00 999 99.0 99.0  1.28  6.25  4.33 181 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 01 20 30 999 99.0 99.0  1.28  5.88  4.49 182 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 01 21 00 999 99.0 99.0  1.22  6.25  4.45 181 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 01 21 30 999 99.0 99.0  1.12  6.25  4.44 184 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 01 22 00 999 99.0 99.0  1.17  5.56  4.73 182 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 01 22 30 999 99.0 99.0  1.08  6.25  4.65 182 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 01 23 00 999 99.0 99.0  1.12  5.88  4.82 186 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 01 23 30 999 99.0 99.0  1.05  5.26  4.77 192 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 02 00 00 999 99.0 99.0  0.99  5.00  4.89 192 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 02 00 30 999 99.0 99.0  0.96  5.88  4.98 186 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 02 01 00 999 99.0 99.0  0.95  6.67  5.00 181 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 02 01 30 999 99.0 99.0  0.92  6.25  5.01 185 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 02 02 00 999 99.0 99.0  0.95  5.88  5.01 184 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 02 02 30 999 99.0 99.0  0.93  6.25  4.86 179 9999.0 999.0  14.8 999.0 99.0 99.00
2019 01 02 03 00 999 99.0 99.0  0.94  6.25  4.87 179 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 02 03 30 999 99.0 99.0  0.93  5.88  4.84 185 9999.0 999.0  14.9 999.0 99.0 99.00
2019 01 02 04 00 999 99.0 99.0  0.91  5.56  4.77 185 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 02 04 30 999 99.0 99.0  0.92  5.88  4.66 172 9999.0 999.0  15.0 999.0 99.0 99.00
2019 01 02 05 00 999 99.0 99.0  0.91  5.56  4.63 184 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 02 05 30 999 99.0 99.0  0.87  5.88  4.56 179 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 02 06 00 999 99.0 99.0  0.88  5.26  4.55 181 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 02 06 30 999 99.0 99.0  0.86  5.88  4.55 177 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 02 07 00 999 99.0 99.0  0.82  5.26  4.50 181 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 02 07 30 999 99.0 99.0  0.81  5.56  4.62 178 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 02 08 00 999 99.0 99.0  0.76  5.26  4.37 175 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 02 08 30 999 99.0 99.0  0.80  5.56  4.18 174 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 02 09 00 999 99.0 99.0  0.85  5.26  3.79 181 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 09 30 999 99.0 99.0  0.80  3.12  3.74  51 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 02 10 00 999 99.0 99.0  0.78  3.33  3.77  61 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 02 10 30 999 99.0 99.0  0.83  3.33  3.83  59 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 02 11 00 999 99.0 99.0  0.85  3.45  3.80  68 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 11 30 999 99.0 99.0  0.79  3.45  3.81  64 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 12 00 999 99.0 99.0  0.77  3.70  3.89  71 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 20 30 999 99.0 99.0  0.95  5.00  3.94  81 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 21 00 999 99.0 99.0  1.00  5.00  3.95  78 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 21 30 999 99.0 99.0  0.93  5.26  3.97  78 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 22 00 999 99.0 99.0  0.95  5.56  4.01  84 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 22 30 999 99.0 99.0  0.93  5.26  3.88  91 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 23 00 999 99.0 99.0  0.94  5.26  3.95  87 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 02 23 30 999 99.0 99.0  0.89  5.56  3.94  96 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 03 00 00 999 99.0 99.0  0.86  5.88  3.97  92 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 03 00 30 999 99.0 99.0  0.77  6.25  4.02 108 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 03 01 00 999 99.0 99.0  0.78  5.26  4.12 112 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 03 01 30 999 99.0 99.0  0.76  5.26  4.01 101 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 03 02 00 999 99.0 99.0  0.74  5.88  4.05 116 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 03 02 30 999 99.0 99.0  0.73  5.56  4.18  92 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 03 00 999 99.0 99.0  0.67  5.88  4.23 141 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 03 03 30 999 99.0 99.0  0.70  5.26  4.35 122 9999.0 999.0  15.1 999.0 99.0 99.00
2019 01 03 04 00 999 99.0 99.0  0.69  5.00  4.18 106 9999.0 999.0  15.2 999.0 99.0 99.00
