#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 01 00 50 104  1.6  2.7  2.12 12.12  8.77 290 1032.2   7.1  10.6 999.0 99.0 99.00
2019 01 01 01 50 103  2.0  3.3  2.13 11.43  9.09 284 1031.9   7.2  10.6 999.0 99.0 99.00
2019 01 01 02 50  95  2.0  3.3  1.92 11.43  8.80 287 1032.0   7.3  10.6 999.0 99.0 99.00
2019 01 01 03 50  92  1.4  3.0  2.15 12.12  9.43 296 1031.9   7.4  10.6 999.0 99.0 99.00
2019 01 01 04 50 127  2.9  4.3  1.96 10.81  9.07 291 1031.0   7.2  10.6 999.0 99.0 99.00
2019 01 01 05 50 121  2.5  4.0  1.89 11.43  9.12 291 1031.1   7.1  10.6 999.0 99.0 99.00
2019 01 01 06 50 117  3.9  5.1  1.89 11.43  8.78 288 1030.8   7.0  10.6 999.0 99.0 99.00
2019 01 01 07 50 118  3.3  4.6  1.61 11.43  8.11 290 1030.7   6.9  10.6 999.0 99.0 99.00
2019 01 01 08 50  93  2.2  3.4  1.78 12.12  8.65 275 1031.3   6.8  10.6 999.0 99.0 99.00
2019 01 01 09 50 107  1.8  3.0  1.70 11.43  8.45 288 1031.3   6.7  10.6 999.0 99.0 99.00
2019 01 01 10 50 143  2.7  3.9  1.67 11.43  8.29 292 1030.7   6.7  10.6 999.0 99.0 99.00
2019 01 01 11 50 133  2.3  3.5  1.67 10.81  8.39 294 1030.6   6.9  10.6 999.0 99.0 99.00
2019 01 01 12 50 141  2.7  4.1  1.73 17.39  9.09 300 1030.3   6.9  10.6 999.0 99.0 99.00
2019 01 01 13 50 136  3.1  4.2  2.01 17.39 10.42 293 1029.9   6.7  10.5 999.0 99.0 99.00
2019 01 01 14 50 134  3.6  4.9  2.10 17.39 10.99 298 1029.9   6.6  10.5 999.0 99.0 99.00
2019 01 01 15 50 112  3.3  4.9  2.11 17.39 10.85 283 1030.6   6.0  10.5 999.0 99.0 99.00
2019 01 01 16 50 109  4.2  5.7  2.32 17.39 11.37 288 1031.0   6.0  10.5 999.0 99.0 99.00
2019 01 01 17 50 119  4.3  5.6  1.89 17.39 10.40 294 1031.1   6.3  10.5 999.0 99.0 99.00
2019 01 01 18 50 124  4.0  5.4  2.05 17.39 10.74 283 1030.8   6.6  10.5 999.0 99.0 99.00
2019 01 01 19 50 139  3.0  4.1  1.95 17.39 11.17 296 1030.0   6.7  10.6 999.0 99.0 99.00
2019 01 01 20 50 129  3.2  4.0  2.12 17.39 11.41 291 1029.3   6.9  10.6 999.0 99.0 99.00
2019 01 01 21 50 130  3.3  4.7  1.72 16.00 10.08 294 1028.8   6.9  10.6 999.0 99.0 99.00
2019 01 01 22 50 134  2.3  3.2  1.84 16.00 10.74 294 1028.9   7.0  10.6 999.0 99.0 99.00
2019 01 01 23 50 142  2.6  4.0  1.98 16.00 10.99 290 1028.6   7.0  10.6 999.0 99.0 99.00
2019 01 02 00 50 171  1.4  2.3  1.81 16.00 10.41 285 1028.7   7.1  10.6 999.0 99.0 99.00
2019 01 02 01 50 123  3.3  4.6  2.51 16.00 12.14 275 1027.8   7.3  10.6 999.0 99.0 99.00
2019 01 02 02 50 124  4.4  5.7  2.45 16.00 12.48 277 1027.3   7.3  10.5 999.0 99.0 99.00
2019 01 02 03 50 124  5.3  7.0  2.00 14.81 10.82 288 1026.8   7.2  10.5 999.0 99.0 99.00
2019 01 02 04 50 123  5.4  7.1  1.78 14.81  9.54 281 1026.5   6.9  10.5 999.0 99.0 99.00
2019 01 02 05 50 116  6.0  7.8  2.10 14.81  9.87 283 1026.1   6.6  10.5 999.0 99.0 99.00
2019 01 02 06 50 113  6.6  8.0  1.86 14.81  8.71 289 1025.5   6.2  10.5 999.0 99.0 99.00
2019 01 02 07 50 117  7.5  9.0  1.92 14.81  8.54 274 1024.9   6.3  10.5 999.0 99.0 99.00
2019 01 02 08 50 127  7.2  8.9  2.43 14.81  9.46 288 1024.6   6.5  10.5 999.0 99.0 99.00
2019 01 02 09 50 131  7.2  8.8  2.19 14.81  8.70 290 1024.4   6.5  10.5 999.0 99.0 99.00
2019 01 02 10 50 128  8.0  9.6  2.44 14.81  8.87 287 1023.9   6.5  10.5 999.0 99.0 99.00
2019 01 02 11 50 134  7.7  9.8  2.47 14.81  8.89 290 1023.5   6.5  10.6 999.0 99.0 99.00
2019 01 02 20 50 159 10.6 13.5  2.67 14.81  6.49 291 1017.8   9.0  10.6 999.0 99.0 99.00
2019 01 02 21 50 161 11.3 13.5  2.89 13.79  6.48 301 1016.9   9.1  10.6 999.0 99.0 99.00
2019 01 02 22 50 162 11.5 15.4  3.12 13.79  6.51 289 1016.0   9.4  10.6 999.0 99.0 99.00
2019 01 02 23 50 163 11.6 13.7  3.42 13.79  6.76 292 1015.8   9.6  10.6 999.0 99.0 99.00
2019 01 03 00 50 166 11.3 13.8  3.44 13.79  7.08 295 1015.9   9.8  10.6 999.0 99.0 99.00
2019 01 03 01 50 166 12.5 15.4  3.61 13.79  7.05 293 1015.2  10.0  10.6 999.0 99.0 99.00
2019 01 03 02 50 163 12.5 14.8  3.76 13.79  7.08 290 1014.4  10.1  10.6 999.0 99.0 99.00
2019 01 03 03 50 167 13.2 16.7  3.60 13.79  6.75 300 1013.4  10.2  10.6 999.0 99.0 99.00
2019 01 03 04 50 167 12.8 14.9  3.86 13.79  6.95 283 1012.5  10.3  10.6 999.0 99.0 99.00
2019 01 03 05 50 176 13.7 16.5  4.02  7.69  7.00 208 1012.0  10.5  10.6 999.0 99.0 99.00
2019 01 03 06 50 172 13.2 16.9  4.36  7.69  7.11 201 1011.2  10.6  10.6 999.0 99.0 99.00
2019 01 03 07 50 177 13.1 16.0  4.25  7.14  7.10 194 1010.7  10.7  10.5 999.0 99.0 99.00
2019 01 03 08 50 181 13.3 16.0  4.34  8.33  7.24 220 1010.4  10.9  10.5 999.0 99.0 99.00
2019 01 03 09 50 181 12.9 15.7  4.61  7.69  7.49 197 1009.8  11.0  10.5 999.0 99.0 99.00
2019 01 03 10 50 185 12.2 15.2  4.57 10.00  7.48 257 1010.2  11.2  10.5 999.0 99.0 99.00
2019 01 03 11 50 180 12.4 14.6  4.89  8.33  7.65 191 1009.6  11.1  10.5 999.0 99.0 99.00
2019 01 03 12 50 179 10.9 14.2  4.45  8.33  7.47 200 1008.6  11.1  10.5 999.0 99.0 99.00
2019 01 03 13 50 179 11.3 13.8  4.40  9.09  7.52 228 1008.1  11.1  10.5 999.0 99.0 99.00
2019 01 03 14 50 181 11.3 13.3  4.21  9.09  7.28 221 1007.8  11.1  10.5 999.0 99.0 99.00
2019 01 03 15 50 187 12.3 14.7  4.51  8.33  7.54 185 1007.6  11.4  10.5 999.0 99.0 99.00
2019 01 03 17 50 181 12.6 15.7  4.37  8.33  7.31 179 1008.5  11.7  10.6 999.0 99.0 99.00
2019 01 03 18 50 173 13.4 15.9  4.40  8.33  7.48 190 1007.8  11.4  10.6 999.0 99.0 99.00
2019 01 03 19 50 176 13.1 16.3  4.90  8.33  7.51 192 1007.1  11.3  10.6 999.0 99.0 99.00
2019 01 03 20 50 189 12.2 14.8  4.74  8.33  7.50 192 1007.2  11.2  10.6 999.0 99.0 99.00
2019 01 03 21 50 192 11.3 14.0  4.98  9.09  7.78 206 1006.6  11.2  10.6 999.0 99.0 99.00
2019 01 03 22 50 189 11.1 13.3  5.48  8.33  8.08 198 1006.6  11.1  10.7 999.0 99.0 99.00
2019 01 03 23 50 188  9.4 11.3  5.13  9.09  8.03 209 1006.0  10.9  10.7 999.0 99.0 99.00
2019 01 04 00 50 193  7.1  9.9  5.43  9.09  8.12 212 1005.0  10.8  10.6 999.0 99.0 99.00
2019 01 04 01 50 179 11.7 14.0  5.41  9.09  8.12 178 1003.1  10.8  10.6 999.0 99.0 99.00
2019 01 04 02 50 168 15.7 18.8  5.47  9.09  8.07 186 1001.7  10.8  10.6 999.0 99.0 99.00
2019 01 04 03 50 203 14.5 20.6  5.94 10.00  8.07 186 1000.7  10.3  10.6 999.0 99.0 99.00
2019 01 04 04 50 233  8.1 10.2  6.09 10.00  8.17 196 1003.2   9.5  10.6 999.0 99.0 99.00
2019 01 04 05 50 185  8.1  9.8  6.54 10.00  8.65 183 1003.0   9.9  10.5 999.0 99.0 99.00
2019 01 04 06 50 180 11.4 14.5  5.09 10.00  8.25 185 1003.2  10.3  10.5 999.0 99.0 99.00
2019 01 04 07 50 179 11.5 14.7  5.36 10.81  8.52 199 1003.1  10.8  10.5 999.0 99.0 99.00
2019 01 04 08 50 176 12.5 15.5  4.93 10.81  8.24 205 1002.8  11.1  10.5 999.0 99.0 99.00
2019 01 04 09 50 192 11.8 14.6  5.06 10.00  8.20 203 1003.2  11.3  10.8 999.0 99.0 99.00
2019 01 04 10 50 193 12.3 15.0  5.24 10.81  8.26 195 1003.8  11.1  10.8 999.0 99.0 99.00
2019 01 04 11 50 195 13.4 16.8  5.49 10.81  8.31 203 1004.0  11.0  10.8 999.0 99.0 99.00
2019 01 04 12 50 202 13.3 16.7  5.28 10.81  8.25 205 1004.4  11.2  10.8 999.0 99.0 99.00
2019 01 04 13 50 201 13.5 17.4  5.84 10.81  8.58 218 1004.7  11.0  10.8 999.0 99.0 99.00
2019 01 04 15 50 189 11.8 14.6  6.02 12.90  8.80 262 1005.9  11.0  10.8 999.0 99.0 99.00
2019 01 04 16 50 195 12.2 14.8  6.75 14.81  9.60 267 1006.8  11.0  10.8 999.0 99.0 99.00
2019 01 04 17 50 192 11.3 13.7  6.70 13.79  9.35 271 1007.5  11.0  10.8 999.0 99.0 99.00
2019 01 04 18 50 184 10.1 12.3  6.99 16.00 10.26 266 1008.2  10.9  10.8 999.0 99.0 99.00
2019 01 04 19 50 187 10.4 12.5  6.57 16.00 10.14 255 1008.3  10.9  10.8 999.0 99.0 99.00
2019 01 04 20 50 190  9.9 12.4  6.89 13.79 10.10 255 1008.3  10.9  10.9 999.0 99.0 99.00
2019 01 04 21 50 182  8.2 10.4  6.27 16.00 10.15 257 1008.6  10.8  10.9 999.0 99.0 99.00
2019 01 04 22 50 176  9.2 11.4  6.05 16.00 10.00 266 1008.8  10.7  10.9 999.0 99.0 99.00
2019 01 04 23 50 178  8.3 10.0  5.77 14.81  9.97 252 1009.2  10.7  11.0 999.0 99.0 99.00
2019 01 05 00 50 217  4.6  7.5  5.11 13.79  9.38 248 1009.3   9.1  10.9 999.0 99.0 99.00
2019 01 05 01 50 204  4.3  5.8  5.46 13.79  9.86 245 1009.2   9.7  10.9 999.0 99.0 99.00
2019 01 05 02 50 171  4.0  5.4  4.90 14.81  9.67 257 1009.0  10.2  10.9 999.0 99.0 99.00
2019 01 05 03 50 143  3.6  5.9  4.58 12.90  9.43 261 1008.5  10.2  10.8 999.0 99.0 99.00
2019 01 05 04 50 151  5.7  7.1  4.60 13.79  9.16 254 1008.2  10.2  10.8 999.0 99.0 99.00
2019 01 05 05 50 103  5.7  8.6  5.19 12.90  9.80 261 1007.4   9.4  10.8 999.0 99.0 99.00
2019 01 05 06 50 101  6.4  8.7  4.31 14.81  9.00 262 1006.9   9.2  10.8 999.0 99.0 99.00
2019 01 05 07 50 103  6.3  8.7  4.27 12.12  8.97 252 1006.1   9.2  10.8 999.0 99.0 99.00
